#{"t_start": 1774779157.0454493, "env_id": "AstroExploration-v0"}
r,l,t
-989.66098,1671,1214.564322
-998.639108,993,1220.874355
-996.120795,1382,1229.131719
-998.88138,656,1232.601998
-999.063981,972,1237.891881
-996.84517,527,1240.424377
-999.586795,994,1245.817033
-990.903421,872,1251.219404
-992.704106,1346,1260.687184
-999.362095,595,1263.742463
-999.398341,1141,1270.133013
-999.566515,894,1289.705601
-995.28998,939,1295.84252
-996.348047,950,1301.404251
-999.064996,796,1306.991678
-998.987157,765,1316.625401
-998.296354,565,1322.489964
-998.075487,758,1329.501866
-989.031036,1208,1344.766927
-980.043095,1821,1364.39846
-996.886289,1099,1372.724168
-993.030783,1509,1477.574701
-998.199756,1077,1488.68239
-998.118767,1129,1502.893785
-984.237426,1423,1522.601761
-998.033796,1097,1529.786851
-998.711071,598,1533.246717
-999.614836,2650,1548.541307
-998.942204,870,1553.592959
-971.695784,1477,1575.155366
-974.646902,2113,1586.375602
-998.342177,614,1590.716892
-994.330476,1008,1598.108768
-994.323598,829,1603.717319
-999.58651,1454,1613.615179
-992.302542,890,1619.287356
-997.715396,674,1623.307936
-993.958218,1087,1635.209673
-998.087437,700,1638.785292
-997.38622,1934,1649.754252
-996.092876,1080,1656.352523
-997.655603,742,1660.594954
-995.385638,1151,1667.004445
-999.313737,1058,1672.513728
-998.218715,1050,1680.607879
-999.298081,1371,1699.248429
-998.549746,901,1725.637397
-998.493045,1278,1735.056711
-998.803699,451,1737.722855
-996.694388,913,1743.033749
-994.495991,1039,1749.586814
-1000.183416,2256,1762.825805
-997.345091,1002,1768.988779
-992.95821,1519,1778.000166
-999.264592,670,1781.941715
-995.058882,818,1786.885717
-999.162769,1238,1800.540936
-987.010657,1053,1806.237152
-995.444832,1296,1815.276465
-999.086234,801,1820.731062
-998.562706,1384,1829.24675
-998.649073,892,1834.731914
-994.312638,992,1840.95198
-999.105892,1304,1851.3596
-997.822929,1513,1870.530171
-998.131137,965,1876.999154
-989.962349,941,1882.700189
-989.879268,1103,1889.456475
-999.268561,933,1894.921982
-999.648019,1002,1900.50388
-999.520773,817,1907.013772
-999.77507,1136,1914.827227
-985.192038,1349,1922.186305
-998.363398,1201,1929.095539
-995.556574,2124,1953.738955
-999.827778,1273,1960.61936
-998.799127,995,1966.081775
-999.106067,551,1968.971218
-997.228265,807,1973.984721
-994.963461,1916,1993.786192
-993.306504,1007,2006.057371
-999.6467,611,2009.539442
-992.257328,1362,2077.023113
-998.925476,910,2092.970939
-1000.960435,2356,2148.715775
-999.746415,1200,2172.762466
-999.408215,957,2190.810792
-997.034268,1652,2213.526563
-996.194255,454,2219.014313
-987.580248,1253,2233.666047
-997.905985,763,2258.146736
-995.127458,1419,2273.007159
-997.261876,493,2278.179144
-995.213938,1039,2288.743566
-999.74484,606,2295.153308
-973.530767,1004,2306.237231
-997.590042,920,2315.818156
-986.779926,847,2324.717086
-991.013452,1130,2337.186725
-998.998065,989,2347.27278
-999.133762,623,2353.68187
-992.23785,861,2369.776528
-986.664248,982,2379.801043
-997.268324,999,2390.86819
-994.425199,1310,2406.29375
-999.76411,1296,2421.383866
-993.101275,835,2430.050921
-996.360063,1164,2437.925768
-999.118488,1141,2445.348945
-997.949155,1248,2456.959116
-999.816499,959,2463.238129
-995.985752,1276,2483.346338
-995.501304,527,2487.888029
-998.96361,981,2493.771224
-999.678427,955,2500.262529
-997.502481,930,2506.902871
-998.941311,1077,2514.659838
-997.594748,2203,2529.126126
-996.082873,687,2533.383523
-998.992108,901,2540.401155
-997.423837,1047,2555.398041
-998.618575,634,2563.075873
-998.590558,943,2574.912339
-998.946829,629,2622.985233
-991.394924,1175,2643.730038
-1000.732363,2021,2744.685487
-998.513542,740,2762.022066
-997.790026,963,2782.143249
-993.58654,749,2800.849717
-992.368213,740,2816.265875
-992.271828,1712,2853.471752
-998.265237,714,2859.950802
-988.512955,1429,2873.557659
-999.66193,841,2882.236568
-999.920451,1082,2892.553392
-993.115458,1023,2902.581284
-985.33464,2514,2933.969434
-991.330013,1058,2952.630952
-999.157228,628,2973.866117
-989.892908,1042,2982.854736
-999.781956,1054,2994.588693
-996.928091,1006,3005.552075
-1000.916279,1787,3022.408848
-996.679349,1059,3033.358654
-982.363381,836,3040.788195
-997.525985,872,3048.378867
-999.040623,710,3056.242632
-986.027769,1107,3067.657863
-985.566988,1263,3093.135822
-997.328939,1265,3104.14557
-994.61209,1321,3117.82684
-999.20384,1021,3128.369521
-990.707107,993,3137.143176
-999.750046,1443,3152.323198
-996.5372,966,3164.032417
-999.369925,962,3174.903001
-999.673801,1208,3208.485492
-995.508267,1154,3221.696299
-992.341772,1338,3234.116615
-991.10874,1212,3244.03828
-990.730852,2020,3258.33232
-994.205695,1861,3273.76035
-996.710644,699,3278.726882
-998.792585,695,3284.477572
-991.965521,872,3297.058209
-998.835905,594,3315.800424
-999.834257,1472,3333.25458
-999.570745,1266,3348.3676
-998.347763,910,3359.977024
-985.172523,729,3369.108004
-997.389977,1283,3386.833904
-999.147258,1143,3396.97406
-999.379387,1645,3410.145642
-991.686587,2085,3450.024893
-999.855662,1271,3467.195297
-997.260465,1480,3493.92374
-999.679165,895,3510.057881
-993.234832,647,3522.143487
