timesteps,success,collision,out_of_bounds
289500,0,0,1
290420,0,0,1
292170,0,0,1
294478,0,0,1
295889,0,0,1
296513,0,0,1
297842,0,0,1
298555,0,0,1
301081,0,0,1
302549,0,0,1
303558,0,0,1
304850,0,0,1
305747,0,0,1
307365,0,0,1
308138,0,0,1
309169,0,0,1
310064,0,0,1
310873,0,0,1
311789,0,0,1
313202,0,0,1
314366,0,0,1
315180,0,0,1
316264,0,0,1
317242,0,0,1
318279,0,0,1
319137,0,0,1
320167,0,0,1
321105,0,0,1
322801,0,0,1
323848,0,0,1
325105,0,0,1
326472,0,0,1
327204,0,0,1
327869,0,0,1
328850,0,0,1
329874,0,0,1
331230,0,0,1
332877,0,0,1
333902,0,0,1
334669,0,0,1
335572,0,0,1
336356,0,0,1
337305,0,0,1
338658,0,0,1
339523,0,0,1
340413,0,0,1
341202,0,0,1
342592,0,0,1
343734,0,0,1
344965,0,0,1
345750,0,0,1
346325,0,0,1
347614,0,0,1
348660,0,0,1
349626,0,0,1
350358,0,0,1
351326,0,0,1
352141,0,0,1
353054,0,0,1
353953,0,0,1
354639,0,0,1
355512,0,0,1
355755,0,1,0
356540,0,0,1
357261,0,0,1
358316,0,0,1
360437,0,0,1
361627,0,0,1
362976,0,0,1
364042,0,0,1
364896,0,0,1
365809,0,0,1
367000,0,0,1
367806,0,0,1
368924,0,0,1
370394,0,0,1
371049,0,0,1
371742,0,0,1
372550,0,0,1
373408,0,0,1
374518,0,0,1
375634,0,0,1
376753,0,0,1
377869,0,0,1
378938,0,0,1
379696,0,0,1
380819,0,0,1
382244,0,0,1
383283,0,0,1
384003,0,0,1
384785,0,0,1
385723,0,0,1
386614,0,0,1
387468,0,0,1
388548,0,0,1
389379,0,0,1
390003,0,0,1
391222,0,0,1
392680,0,0,1
394061,0,0,1
395423,0,0,1
397025,0,0,1
397956,0,0,1
399333,0,0,1
400398,0,0,1
401385,0,0,1
403697,0,0,1
404765,0,0,1
405677,0,0,1
407400,0,0,1
408283,0,0,1
409241,0,0,1
410203,0,0,1
410975,0,0,1
411876,0,0,1
413629,0,0,1
414233,0,0,1
415073,0,0,1
416107,0,0,1
417769,0,0,1
418891,0,0,1
419745,0,0,1
420382,0,0,1
421041,0,0,1
422153,0,0,1
423149,0,0,1
425699,0,0,1
426371,0,0,1
428049,0,0,1
429065,0,0,1
430016,0,0,1
430887,0,0,1
431603,0,0,1
432663,0,0,1
433316,0,0,1
434241,0,0,1
435325,0,0,1
436540,0,0,1
437749,0,0,1
438954,0,0,1
439761,0,0,1
441007,0,0,1
441900,0,0,1
443274,0,0,1
444265,0,0,1
445731,0,0,1
446407,0,0,1
447354,0,0,1
448109,0,0,1
449042,0,0,1
450596,0,0,1
451577,0,0,1
452638,0,0,1
454210,0,0,1
455240,0,0,1
455856,0,0,1
456792,0,0,1
457776,0,0,1
458743,0,0,1
459560,0,0,1
460613,0,0,1
461320,0,0,1
462325,0,0,1
463000,0,0,1
464331,0,0,1
465134,0,0,1
465598,0,0,1
466999,0,0,1
467606,0,0,1
468826,0,0,1
469590,0,0,1
470844,0,0,1
471450,0,0,1
472975,0,0,1
473952,0,0,1
474781,0,0,1
475604,0,0,1
477282,0,0,1
478283,0,0,1
479847,0,0,1
480991,0,0,1
482026,0,0,1
482805,0,0,1
483580,0,0,1
484323,0,0,1
485730,0,0,1
486448,0,0,1
487315,0,0,1
488250,0,0,1
489130,0,0,1
490219,0,0,1
490873,0,0,1
491735,0,0,1
492776,0,0,1
494200,0,0,1
495664,0,0,1
497582,0,0,1
498890,0,0,1
