#{"t_start": 1774788720.770665, "env_id": "AstroExploration-v0"}
r,l,t
-979.256639,1217,1901.745481
-982.801545,693,1907.495806
-970.339066,1124,1917.220901
-975.363359,981,1925.5807
-971.22861,1066,1938.678451
-984.414134,1424,1975.324645
-991.062338,1012,1988.912033
-987.721371,774,2000.380778
-986.080959,1025,2016.31545
-984.916978,765,2028.608783
-991.988404,891,2042.295193
-987.031149,1078,2056.926239
-977.469301,1382,2074.860121
-993.870531,2307,2098.000388
-973.190478,1133,2109.820869
-976.52086,987,2119.813517
-972.918304,1251,2142.033517
-987.325309,520,2151.143897
-986.182526,1321,2174.845278
-992.464749,756,2188.393639
-990.036886,940,2205.58171
-987.515435,981,2222.852569
-992.803632,2580,2252.873658
-986.932264,1105,2290.908276
-991.903133,1239,2313.16425
-984.082895,1267,2334.306373
-989.001253,1082,2352.155302
-987.221728,1459,2376.797139
-979.846136,702,2388.560526
-989.654733,1188,2408.480095
-989.379959,1469,2433.438395
-972.867805,916,2489.025476
-991.87513,922,2497.359889
-974.708457,1114,2505.022291
-983.558756,499,2508.627089
-983.036907,1045,2516.63026
-977.636054,807,2522.25631
-990.679126,731,2526.931951
-983.252102,1080,2534.397643
-983.98955,1043,2543.558286
-969.138673,1025,2550.856616
-979.779475,957,2557.237832
-968.215117,1340,2613.221394
-974.175189,1277,2621.331508
-989.573672,1051,2629.17332
-961.557862,909,2636.402408
-986.384401,1618,2649.965904
-990.98691,817,2655.942411
-982.518348,1054,2664.518784
-995.456961,1273,2673.731042
-984.494381,1065,2680.553973
-994.677297,1289,2726.478573
-995.000151,923,2733.130509
-994.27334,1350,2742.357258
-975.363484,1406,2753.138826
-995.759777,884,2759.820299
-993.965527,460,2763.82279
-997.900031,779,2769.121768
-993.652257,601,2773.43798
-992.755663,735,2779.099182
-996.439164,1450,2790.351104
-996.247002,1338,2818.796335
-997.233555,637,2823.367438
-990.906434,1287,2832.239123
-997.76296,826,2838.711279
-987.061287,816,2845.573478
-992.638955,1551,2856.888
-995.204586,662,2861.313416
-995.315904,834,2867.89922
-996.900029,749,2873.258945
-992.825432,1025,2880.253414
-985.527619,1213,3058.655732
-983.759713,1183,3068.914752
-995.762773,637,3074.360876
-997.222523,722,3079.609989
-995.606938,478,3083.650981
-995.995087,657,3088.349609
-997.470658,946,3096.444903
-993.350654,693,3102.285024
-996.893978,706,3107.736255
-996.749529,869,3115.420611
-998.660646,1074,3124.708845
-994.038911,1070,3135.599463
-997.985233,740,3149.987635
-991.860066,1015,3160.994369
-983.765625,1000,3169.829494
-995.408889,947,3177.36012
-995.669682,679,3183.446571
-995.240614,2029,3200.716228
-998.162185,821,3207.382426
-999.037766,680,3213.502891
-964.930864,1940,3230.99886
-995.648915,985,3245.58042
-989.925208,905,3255.994804
-997.632897,1627,3275.097759
-997.767126,788,3283.959144
-995.79723,1860,3306.657142
-975.618098,1021,3317.942633
-987.838627,1017,3329.169967
-979.384694,859,3341.020265
-984.590594,1457,4277.304112
-976.174784,1015,4284.986766
-994.863036,881,4291.136015
-986.447611,1005,4300.722777
-993.879157,1401,4315.396807
-983.66996,1424,4327.06459
-977.92665,1290,4336.685045
-995.847019,1292,4347.986681
-982.521838,1060,4363.216163
-980.49484,1724,4408.182762
-996.658535,601,4414.042641
-994.729419,1716,4429.763706
-992.858579,1728,4445.981786
-988.57555,159,4447.444168
-993.401986,871,4456.16883
-992.703952,1090,4466.444764
-989.132733,716,4473.469016
-982.895401,1124,4483.965562
-995.886226,1679,4508.305742
-986.503798,2971,4538.542561
-994.883486,1044,4548.702952
-994.261804,1257,4561.402327
-996.371159,451,4567.490954
-993.612351,1276,4583.090905
-980.184483,712,4590.364982
-994.745941,1066,4600.320854
-975.686881,1158,4633.682344
-989.70393,700,4640.721526
-994.187529,641,4647.926747
-989.407411,1026,4658.316907
-978.979053,1426,4673.047649
-989.393257,1278,4686.566614
-989.878463,800,4695.29956
-993.222884,625,4700.958588
-996.507917,458,4705.063071
-994.050803,649,4710.330319
-989.52743,643,4716.560339
-996.422976,735,4724.518619
-982.803686,1788,4766.411534
-993.728164,1094,4778.716925
-979.35871,1212,4790.21655
-987.650242,1518,4806.179035
