episode,reward,episode_length
1,110.2120722789006,745
2,-98.39000268472726,516
3,98.95971743311517,797
4,106.00577486394322,695
5,63.93324393685687,652
6,21.466638338401438,643
7,50.09472931516096,631
8,16.448320208370454,624
9,-13.166485721053096,567
10,28.509019719069318,597
11,28.743472026716358,761
12,97.83942749923469,689
13,0.7838950264527811,497
14,66.08183718784132,691
15,187.08291599406755,819
16,107.11327580108882,801
17,76.48143825538341,710
18,35.32289334472772,677
19,100.26257743109367,584
20,-75.82050003499592,551
21,36.93092907247701,738
22,159.54909706658918,711
23,37.89121660070775,703
24,-36.921815337196236,529
25,-8.962256534515783,580
26,3.3783397869353107,678
27,69.07109355811917,579
28,286.2763073434305,978
29,162.4786185441223,774
30,209.51317736751128,789
31,-21.64716007063152,554
32,-14.224548377273532,587
33,263.3671339740003,862
34,104.8102581955838,591
35,70.69589923472687,737
36,-15.877000616227697,538
37,48.54621750744455,586
38,105.54592989822022,724
39,143.15398831755041,646
40,-71.66043197710924,562
41,71.39569901083631,728
42,135.97940498355922,678
43,-96.87336626073625,491
44,174.56469237621974,842
45,-99.71559754052865,488
46,-67.14987963204766,552
47,58.87173414865637,782
48,92.33009569374128,778
49,-10.059883728185278,535
50,-14.054641450131246,623
51,451.63871936565715,1488
52,175.94555701651663,682
53,69.77463048477043,619
54,195.64982225774392,853
55,-99.33393592333768,495
56,43.42686960271441,664
57,156.75736944840565,820
58,84.918716683981,664
59,261.35504764321263,918
60,46.751744645612405,629
61,198.40077788586572,852
62,126.05738996421117,815
63,637.357383703578,1341
64,-79.83390107157041,516
65,-88.85605227024483,556
66,-94.78183278208355,473
67,513.4608208037725,1405
68,-60.10841961469172,542
69,-0.3504208280020191,552
70,-3.9477367070094544,692
71,-29.58417515338221,585
72,103.46806065045182,643
73,-97.47249492307868,556
74,24.471309291785758,598
75,146.23145143933743,746
76,213.19034913792942,984
77,-46.52275152837219,580
78,125.07344153553893,695
79,201.23052563940104,844
80,-30.20590618916507,511
81,-68.44607832070135,600
82,44.47254082781939,611
83,21.643020255017888,551
84,6.2007074157096715,541
85,138.74758494960338,754
86,89.77206076314408,663
87,603.0915157264825,1433
88,-60.8178475925382,497
89,-63.87220555694482,555
90,153.09356105553528,787
91,224.79217890929698,721
92,18.867449092180056,571
93,145.83035747249238,575
94,-35.08115679091974,635
95,-19.99532603987333,548
96,-78.6298652972581,560
97,-93.69860514168305,498
98,-94.48160557309973,522
99,111.08444280703549,594
100,193.5542935106462,879
101,232.6464423900571,844
102,97.97410331839416,757
103,116.46243573009323,721
104,411.6948726768858,1190
105,-66.67276872877056,545
106,-80.7833729044848,496
107,94.9786617911154,673
108,43.75038821636805,627
109,119.9082955141346,786
110,-36.61640783512142,494
111,-68.99519003017261,521
112,182.06176404681216,802
113,66.11449466981904,649
114,27.34164441032447,602
115,-69.53936905029437,541
116,138.0440454449352,749
117,123.32654432094274,787
118,299.78781105292535,829
119,172.84601882265147,776
120,-36.225163360978655,601
121,-53.98201422720728,579
122,60.772501153394785,542
123,42.50135486651383,591
124,133.28798891209573,624
125,11.836760275348439,568
126,141.42592384941312,841
127,74.19340788411199,603
128,-19.262947135680776,558
129,-86.65834213290816,551
130,-76.59520011558452,511
131,463.6943529084484,1183
132,0.7157009472519208,525
133,-43.677371050233184,607
134,-99.18730604205884,471
135,-99.89830103755774,544
136,201.57216700776266,936
137,-100.050540625,504
138,2.277948254614393,649
139,-99.73684744300697,493
140,26.935541054667038,534
141,-26.27355782495622,574
142,116.42107710909751,781
143,76.55390425631983,661
144,125.16454245923927,788
145,22.913522214071065,617
146,140.22020566091018,887
147,265.89702594259154,790
148,299.8343258296702,858
149,253.20382234912103,831
150,-6.815888099204017,633
151,91.88575371077754,727
152,-30.819128088648842,545
153,154.10614249712592,739
154,-12.24312994896183,553
155,164.02134611145448,993
156,22.769905069302236,667
157,98.52349921131709,734
158,78.0227926090841,679
159,-78.3996608910051,537
160,69.77056232155323,676
161,62.768031694671976,658
162,765.0813296431587,1811
163,28.67413765865899,585
164,105.39388478558354,795
165,80.18838337062738,761
166,26.05020780457512,608
167,64.95733189751822,743
168,22.998434827198388,614
169,-3.8355123344658595,672
170,-88.7632394280446,600
171,14.872065883493152,554
172,19.45744191138545,616
173,115.67449941824896,684
174,425.39278191661447,1149
175,299.44329426472444,938
176,503.26894762456993,1451
177,161.6081822584955,673
178,25.184791634993505,607
179,75.78708835728554,700
180,68.43150710082406,695
181,61.58616118010164,621
182,62.53831521077302,621
183,202.6322170492927,740
184,94.27716242019396,646
185,203.38518782709357,866
186,151.27464070775702,740
187,35.36825616293456,617
188,109.260746451964,615
189,189.38084952831232,794
190,569.9201906305391,1625
191,275.66844511234336,977
192,-5.967882323674106,574
193,88.98264188025793,735
194,162.72146282859825,814
195,59.154526137925366,629
196,63.05877069863684,637
197,80.50107808860866,741
198,96.78350896669487,751
199,356.07429671694393,1235
200,127.88071893267973,847
201,231.72541246589202,955
202,109.28679625761555,690
203,63.717488070853356,649
204,-14.68632573365282,584
205,-27.40539615991862,546
206,245.9933691305543,1001
207,126.94396817924637,806
208,281.11761341948517,1041
209,215.71882719812578,905
210,203.3018703656368,1002
211,139.15328805174045,634
212,212.86745790202087,870
213,148.9013930250347,732
214,233.26516099641574,1059
215,150.75334121046706,742
216,54.497450336251156,681
217,106.36742281015735,816
218,170.77479943304806,893
219,95.82755993799901,661
220,85.60373278918308,658
221,61.7565966955313,664
222,11.550527312124544,546
223,143.43275156750576,752
224,128.8689493232343,655
225,330.33807486344637,1050
226,170.26660728377502,843
227,24.82462399489528,638
228,22.498214456450782,696
229,165.5279155107709,906
230,44.676184875819686,641
231,31.690020966656306,649
232,24.10334497983685,613
233,27.715265408661697,580
234,357.4765970391229,1148
235,141.8747226819125,791
236,124.22701431957944,736
237,73.40007042312929,689
238,30.40909377840879,713
239,31.800115848227314,592
240,939.2263004274411,2432
241,264.5934630719238,937
242,121.92720939217347,658
243,162.61935212039995,885
244,84.51025707648802,679
245,52.143460520606034,625
246,272.1452859746521,871
247,36.23027033578619,585
248,293.6571534509206,944
249,245.95165941202916,873
250,32.83133608370511,695
251,90.85029095000691,660
252,74.25701001691706,709
253,133.6810810889816,721
254,77.61031823655168,677
255,6.963795447404152,607
256,262.1181914877672,1144
257,313.77619643904853,988
258,48.89168885511459,644
259,120.2599869000444,703
260,34.96540300399345,749
261,45.91890242338111,700
262,295.77078461277057,906
263,-48.723382442804294,543
264,-41.911167989743,535
265,182.35119745771138,728
266,-59.832786456374755,550
267,56.745972417062085,647
268,198.33238991072153,898
269,114.8563877405771,640
270,178.68084432778497,779
271,-20.185236287539556,666
272,172.89864446226335,825
273,128.17248491983136,780
274,55.50889168483069,672
275,196.2619938771421,894
276,28.6770985650504,636
277,266.63767439663434,921
278,450.4573994128514,1352
279,36.33373537018814,623
280,247.69534892591224,881
281,5.632954559524038,561
282,-0.931583640876795,629
283,240.35955490430706,827
284,6.423507053371196,603
285,200.52761584822693,874
286,239.98605153804823,936
287,308.51092317838254,997
288,261.5632762439827,980
289,289.5582284585457,922
290,63.536680822703744,655
291,324.702102889187,983
292,316.653100110092,989
293,184.1587350587286,840
294,241.45226574849704,888
295,317.23846633060407,977
296,273.54458060395194,924
297,249.85241433972502,851
298,205.65863119399972,830
299,200.57335144575558,783
300,80.05254891970455,685
301,70.82033558383624,736
302,620.8575216921884,1509
303,245.9716102212983,945
304,188.08140943608282,772
305,163.85778947937015,756
306,199.703076788283,772
307,311.02668176804974,1013
308,250.12547033038928,874
309,327.43481944036273,957
310,304.3596038683243,1198
311,78.7736413501461,646
312,531.2804214071721,1453
313,380.3537040865303,1111
314,276.314366155671,946
315,166.48294530424212,753
316,155.60811078617223,747
317,79.31302062471778,679
318,152.40736111174823,753
319,135.10907853306287,682
320,122.26917166947688,633
321,142.60137129844566,697
322,169.26359353472554,835
323,166.11323326284628,739
324,183.76734610549573,924
325,266.42568644517246,822
326,27.6089529466241,574
327,455.5024640073643,1218
328,240.99134247019595,1076
329,42.43730787556447,670
330,287.1101557472036,843
331,150.37010874584672,753
332,137.3183647592264,789
333,136.42576388064998,762
334,222.76461030585105,863
335,289.34243501165173,934
336,255.32309887581664,790
337,285.29357437074634,1117
338,310.40925855134674,1102
339,294.8617244513473,1014
340,560.8849804541127,1349
341,249.3633087141822,981
342,235.75347970057163,923
343,160.08836477612942,738
344,305.2935826561022,1144
345,231.52270768231978,802
346,278.2471779946188,1089
347,253.06639401890405,969
348,116.37961800326133,764
349,104.90447514233203,717
350,238.09903742324187,866
351,207.30678312752855,783
352,88.60376148259736,693
353,340.25335779648185,1042
354,193.83504265777162,927
355,543.1018178190806,1267
356,394.67824902892966,1194
357,535.0407116186452,1254
358,131.46871137980733,712
359,35.63250530790279,621
360,58.19632769095159,672
361,79.29654888475311,720
362,114.75779229151749,761
363,140.22170099598242,767
364,40.12844375976026,680
365,288.97024622155874,828
366,62.79494323087748,651
367,356.1685370476961,1119
368,-24.17058564734927,602
369,51.76915457757599,817
370,138.862909894427,620
371,390.5284191928684,1019
372,81.33829901906786,696
373,7.917633129975079,642
374,749.2868104145963,1800
375,274.0335869254455,894
376,92.15378546105184,647
377,214.77403939921493,835
378,-21.835219655258115,605
379,485.74543911412866,1286
380,311.6084768002617,923
381,164.24243543747738,815
382,285.86157547202316,1129
383,37.90910224374694,551
384,145.35403763787684,758
385,46.83816592624098,662
386,586.7668093269343,1691
387,119.22120542822267,779
388,593.8110779479999,1545
389,75.97006603842362,728
390,117.25140954313923,738
391,79.52460447053222,771
392,23.99291128261851,636
393,74.83905787296592,648
394,264.7620834483201,1003
395,974.7304303812928,2503
396,103.9875086819869,647
397,299.0108767610218,837
398,64.08766708583242,722
399,197.46173586993132,710
400,52.280593242732685,658
401,53.01439291544843,624
402,7.9041257702484415,677
403,220.15257165506165,1028
404,312.23105973300284,934
405,-3.1922573133157726,605
406,132.55649193465726,727
407,208.75820439254878,913
408,31.820589556434744,613
409,217.31743472750307,859
410,327.7076407346496,1042
411,413.3830413366975,1334
412,326.90316911935844,1063
413,128.53444944023983,605
414,418.6761760885043,1412
415,186.90795063467937,768
416,779.8295918715883,1653
417,791.8229259728581,1390
418,17.60753159158475,551
419,197.00484362371878,837
420,308.9495792473904,1004
421,124.5769655519837,700
422,402.4034515864888,1168
423,519.4692524433839,1257
424,306.2900855075997,1085
425,178.48250498820732,855
426,86.64135432479185,718
427,43.71575884534819,644
428,71.96659855468016,691
429,30.371608724722236,647
430,146.49714013925308,865
431,85.82370098727776,725
432,92.5932635483589,689
433,298.74522423741166,892
434,6.7360074986897205,610
435,99.95710863946594,761
436,-45.11558278886393,598
437,4.606050969654376,533
438,360.61326813483896,944
439,106.70604261655225,822
440,156.70365041680714,800
441,179.2581493222562,758
442,70.34861143297078,721
443,88.38486766561356,746
444,204.37875957962092,940
445,229.4855213932648,830
446,114.65915248958434,770
447,271.5316589069147,841
448,87.92568296658445,710
449,152.44425436296018,782
450,108.67652054873459,719
451,174.55042699705825,836
452,209.35325107821967,877
453,202.80026931694647,762
454,31.9262857073075,639
455,395.0846349200631,1012
456,202.32562182613674,902
457,563.783629462936,1412
458,128.4890831915651,807
459,341.8744997827916,1035
460,235.20435282765482,921
461,207.33489200422144,742
462,270.51880647349583,1049
463,29.74028579134564,690
464,285.80501488455474,1003
465,145.00391185562114,683
466,631.608236461418,1782
467,-10.96062458426522,684
468,222.73876656297557,797
469,60.733202407713705,708
470,1004.8760273671672,1402
471,83.87265996525636,675
472,84.87915578464244,735
473,95.21847864160839,664
474,212.07413308715863,858
475,565.4977506428769,1586
476,702.0464726699704,1826
477,-60.10133386643284,550
478,192.90123328938773,888
479,-46.98781900611284,550
480,236.98945203930748,763
481,436.18063229772065,1228
482,316.487851460822,833
483,-5.913203160075,602
484,158.6012114706456,757
485,377.06590397193867,1391
486,429.507846685121,1038
487,187.62552947047897,776
488,134.88535741929476,760
489,-0.9587290994552404,579
490,239.41108335788994,862
491,148.5087244657675,721
492,1048.044158314965,1644
493,164.3528200925015,853
494,122.13904499004305,775
495,426.5437806266386,877
496,156.74948752299642,810
497,173.78971106429424,756
498,303.78761719822955,940
499,186.80391532420168,841
500,187.93403040094276,718
501,121.58929601876237,831
502,359.52960683186484,1103
503,695.2712873574379,1732
504,215.6418144460854,842
505,87.54227886714196,738
506,259.61114009153005,1021
507,354.6245304225926,1084
508,114.84998169295518,817
509,85.19456850120294,690
510,37.37609309544395,702
511,128.6063224279594,829
512,441.6823033970753,1363
513,155.74960288275912,847
514,335.88531209787766,1009
515,345.85044359240993,1029
516,306.7684330186231,784
517,79.61138159363546,775
518,265.25331227000765,991
519,267.00186762406895,966
520,356.20287321562955,1136
521,103.79075915804627,618
522,223.18680732008625,853
523,-88.82832495246417,508
524,275.1653885443434,1065
525,265.4510065233554,967
526,216.7419055928487,944
527,480.91267342263734,1434
528,54.46845469968552,673
529,566.5539755960751,1547
530,137.558321479785,760
531,120.03124835596311,815
532,11.403926209902309,739
533,845.5364447970829,1537
534,-9.469805624322177,767
535,251.3516541964691,804
536,229.78104513561328,936
537,243.08378112285197,920
538,47.217831173043194,699
539,992.1718777088239,1510
540,189.9027703089953,759
541,370.1503346462042,1181
542,634.142249788325,1453
543,473.70224574602673,1298
544,146.3946649137394,733
545,150.52645245469515,747
546,321.1390159235121,903
547,642.9472516574212,1251
548,121.58338175815622,731
549,115.4759160276056,775
550,152.23767504775344,688
551,251.0634910544938,860
552,455.6859247519258,1115
553,233.4713262812034,882
554,482.12547127555524,1149
555,287.2838733768176,1037
556,85.4633327146914,691
557,140.89948744113366,753
558,342.21139293265037,962
559,44.69179139771994,749
560,836.9985502488353,1928
561,95.46010973754123,709
562,282.5637082768349,963
563,15.802574343148876,714
564,0.9918044403571713,670
565,351.5416760171514,888
566,56.23248749715708,669
567,88.72469444366045,725
568,139.2631086092764,812
569,845.6238708066878,1848
570,286.1034603762609,884
571,217.14122431172154,1027
572,68.92103610530796,764
573,118.04905990386575,814
574,474.20249363498533,934
575,781.3509485611966,1681
576,320.53924227302343,1094
577,61.572111241306466,730
578,76.21186221860496,780
579,111.20701737210042,809
580,40.99598864524909,774
581,68.5585720397595,758
582,1117.436446708087,2810
583,172.79136798617463,824
584,252.76928741694144,850
585,157.47234555335905,864
586,178.69238507377244,758
587,106.9972912917731,746
588,147.15148045577922,758
589,136.40968640358838,935
590,55.59835369974023,724
591,333.23739811608834,1204
592,264.07392482744336,997
593,371.362286675842,1334
594,396.1181656408671,1091
595,318.30624563390404,1106
596,1601.6848125186814,3283
597,219.63060705359027,866
598,85.57194114813576,869
599,603.392515309608,1457
600,175.5708041102023,923
601,374.07062903474826,1078
602,-20.48754053253282,677
603,313.6961971140997,1015
604,111.00812500747291,834
605,145.17138211541732,738
606,342.9258965489552,931
607,150.56514667851934,853
608,124.73096934057357,914
609,191.23753011464925,939
610,184.53204094550478,1013
611,133.492450481346,785
612,73.23038724295864,834
613,267.4094985928979,982
614,23.681760249327738,687
615,195.61619442045026,938
616,334.000298786952,1180
617,125.5475362034013,891
618,174.48250318317832,988
619,195.18617624354022,799
620,91.16188325031347,788
621,179.28054715044777,873
622,475.39774428530905,1450
623,632.7338856107837,1025
624,879.3466453233,1911
625,46.52808550852171,721
626,215.24621519387904,923
627,203.67098238958476,812
628,349.9264270880563,1204
629,284.9602810326677,749
630,173.79553976717233,821
631,93.60216384970353,792
632,327.2565832972072,1451
633,122.70220104657555,851
634,468.78132489023983,930
635,261.79722575828515,1078
636,3.7541871402912648,747
637,601.7616835211707,1150
638,1366.5695625883068,2247
639,216.7619375581831,1033
640,804.7690265573979,2032
641,122.89316555485992,764
642,158.1690855375267,841
643,398.2075885201285,1226
644,105.87004539002533,817
645,544.1019688732653,1538
646,281.3891058559774,909
647,830.5091679495848,2333
648,200.3612382162537,798
649,874.6307348356509,2172
650,455.25349747604025,1234
651,176.6796535980182,843
652,334.476173166624,994
653,135.10050044220327,784
654,18.386710258302315,712
655,740.3033179597742,1945
656,222.54550485938896,921
657,351.68514272170967,1088
658,361.60562723989676,820
659,145.70867720356978,820
660,23.961028937139915,697
661,1030.6326992686168,1906
662,28.98807351152827,711
663,344.7396862197262,975
664,291.5547212221632,1012
665,194.24618980532057,836
666,442.36201757722444,1206
667,276.8882594097714,887
668,744.3027131120917,1465
669,116.14019928996078,739
670,20.845532715567828,747
671,239.338666270962,1025
672,1167.555708270948,2947
673,170.00885273413957,884
674,85.3089448577132,716
675,225.80098420596738,968
676,193.58968567563193,832
677,84.1062330327507,757
678,42.4746814764179,716
679,942.0936825886147,1778
680,437.93356667504196,1060
681,80.9628980504729,693
682,140.6179020534597,733
683,112.27367491034592,797
684,147.4231658619496,802
685,310.7679322330251,1014
686,344.4750542416907,934
687,110.48256875546625,712
688,67.21248634551733,695
689,328.0135655120674,985
690,77.60503222085889,678
691,24.162806848089005,795
692,171.93873651632458,908
693,608.8838057747197,1435
694,401.72446972965093,1272
695,95.34016897049956,858
696,537.5855165061921,1215
697,166.28745485736636,955
698,370.64064553559604,1044
699,-40.231743647312896,720
700,336.0053217810471,1001
701,281.4399679669941,961
702,307.4996711070198,1078
703,99.74441659304534,754
704,458.88046075634895,1012
705,186.83674130378483,768
706,130.52663976067583,861
707,756.5220367687868,1214
708,1446.1075170458919,1962
709,18.152365357716818,659
710,493.51367825119644,1163
711,877.0725820490225,2006
712,119.22310268765558,704
713,83.64972164324836,920
714,143.82758308228279,811
715,67.07552407475247,718
716,447.42905262534293,968
717,76.75463635115575,736
718,344.8124895375404,853
719,306.51639537545094,1026
720,96.52903380026346,672
721,721.1676162730388,2186
722,245.95754405930734,848
723,243.7923638706086,1227
724,299.89028393469727,954
725,309.43297384545315,917
726,256.84272454193285,1121
727,187.277686818841,838
728,324.56772740205383,968
729,472.9284422566502,1396
730,120.83402674170684,715
