episode,reward,episode_length
162,-998.8996518158011,1134
163,-998.9866681011753,1181
164,-998.2538669037099,713
165,-998.9403041874124,908
166,-998.7843503868003,747
167,-995.9186770274091,1186
168,-997.3430233089978,1062
169,-998.6400021236159,898
170,-999.2122698985492,875
171,-999.084215449353,1231
172,-998.506193372602,780
173,-990.5916222103174,1000
174,-999.599348146115,2274
175,-998.4844937283669,824
176,-995.3567315730413,608
177,-999.4834944216187,1343
178,-998.9507325262506,1055
179,-999.1099882789136,905
180,-998.0899806808154,943
181,-998.9413258903244,894
182,-998.1606271097581,1219
183,-996.7989176957905,789
184,-997.6522933170197,741
185,-996.6562631262885,735
186,-997.5642675053707,656
187,-995.0576774464687,711
188,-998.7556566662231,859
189,-999.0329003638469,913
190,-999.2769141967437,1007
191,-998.4514352065809,780
192,-997.2847482034177,682
193,-998.5887242281584,891
194,-998.0666998495618,814
195,-998.600539695032,717
196,-998.754379611778,840
197,-999.380196825306,1429
198,-999.1983168464515,883
199,-999.0816567621753,1010
200,-998.291246386474,908
201,-997.7364465275291,904
202,-998.8658006654209,882
203,-998.9760041659525,935
204,-1000.4450380976369,1946
205,-999.3627203387257,1046
206,-998.8650481087875,962
207,-996.5671084158336,957
208,-998.7959597772143,1084
209,-999.6251864943677,1213
210,-999.0722685229911,891
211,-996.9578451905338,934
212,-998.6772560859027,998
213,-998.4945259101835,987
214,-998.9730016830275,1024
215,-997.8478219185055,1121
216,-991.0473739843424,1093
217,-999.675812267681,1212
218,-998.9621536614675,1118
219,-997.1729557487482,1373
220,-999.2098248419238,872
221,-999.3544862113149,1024
222,-998.7517921744804,1282
223,-998.7798498730616,931
224,-1000.1731411403713,1609
225,-998.0956732496469,889
226,-998.507024519871,1144
227,-995.0686518289855,1042
228,-998.9266561027138,1025
229,-999.4766533739019,1000
230,-999.6896145581446,904
231,-994.7825471672335,1055
232,-997.3378945716885,931
233,-998.9257975823609,1088
234,-999.1972011529505,957
235,-998.8856983144683,788
236,-995.643030870001,1065
237,-995.5377749275106,1206
238,-998.617766631983,1468
239,-999.4428487686781,883
240,-998.7814654237458,1038
241,-999.5826437200723,914
242,-999.7911852376749,1364
243,-998.271793773181,1226
244,-997.9803661712814,1036
245,-998.2845585016404,1850
246,-999.4643731533289,996
247,-997.5787470551363,865
248,-995.6962166544156,1027
249,-999.5842709329397,1196
250,-997.6194815947429,848
251,-997.9259853365356,2036
252,-999.7586487667462,1746
253,-997.8638969066585,879
254,-1000.1668662805324,1926
255,-993.7477209530552,1270
256,-998.6911237073277,851
257,-998.7104460689729,1066
258,-996.5121949780587,1143
259,-999.2088418043834,820
260,-999.5064817149799,992
261,-999.3970506208957,991
262,-999.5351695002505,857
263,-999.0315442554202,942
264,-999.6501429509643,1365
265,-997.6357465138317,836
266,-998.7645186488993,963
267,-998.6213751957815,869
268,-999.3558854188267,874
269,-998.6933472690536,874
270,-999.8007703528017,1204
271,-999.0954289971871,799
272,-999.5534906961318,1213
273,-999.1148260389434,1089
274,-999.2328494553878,879
275,-998.447238378766,966
276,-1000.0931984175637,1731
277,-997.9107976993005,786
278,-993.3107652648413,891
279,-999.5019192693093,1101
280,-999.2967629108848,795
281,-999.0705664112444,830
282,-999.6429970101665,910
283,-998.0561878550443,872
284,-998.2209494281443,1105
285,-999.449951947477,778
286,-998.2056176121803,980
287,-998.1104009500826,693
288,-999.1393983752133,728
289,-998.5296979228561,1449
290,-998.9971889738141,773
291,-998.5978559977634,1510
292,-998.3980309338691,732
293,-999.2012935716698,1769
294,-999.283891602218,852
295,-995.7894136826277,1020
296,-999.214085096022,825
297,-999.4010623547098,752
298,-998.6730617245951,841
299,-999.0123085120935,700
300,-993.2395248197487,952
