episode,reward,episode_length
1,32.82010398680099,594
2,-85.9955572829746,512
3,-68.99127859755714,558
4,414.6006759690458,1122
5,217.77590427367278,807
6,225.74543542691274,902
7,103.90510346099691,683
8,181.5917196506922,820
9,307.1795872768578,1106
10,14.65558168666304,675
11,297.00226374081944,978
12,422.7003784180483,1193
13,172.780314424978,678
14,198.42014586655364,746
15,125.66451063620866,725
16,225.71569300686014,862
17,148.54223056031702,802
18,194.20124937533575,766
19,296.87996033711494,1078
20,133.8182702670381,677
21,126.30700161181298,785
22,147.56207192316845,779
23,606.1379095385221,1722
24,3.5508480985814828,571
25,104.82827833268327,667
26,157.17337002994753,722
27,202.94220818962103,754
28,116.09868486112786,705
29,151.76254948094845,653
30,136.19590479502904,784
31,239.2344232755931,845
32,-5.772033134911169,591
33,270.1693940459405,795
34,64.67536505152704,644
35,2.1501487625914715,533
36,84.01813043647299,671
37,-94.44374259055104,597
38,111.35963557009887,744
39,99.47344287881592,707
40,77.03585436026191,610
41,57.926392581741496,698
42,-69.73869973548756,615
43,106.68065392247885,641
44,139.68601773011198,850
45,22.694433670269845,565
46,-70.71289682363904,562
47,105.72167954924605,692
48,364.65037711910145,1226
49,557.7083331524354,1485
50,300.18857910899,1038
51,135.51041490838713,742
52,102.32453112935448,691
53,250.65348886935124,946
54,442.0705631239734,1308
55,132.7253404056073,689
56,33.29565857668416,640
57,37.5188474954228,661
58,247.52801461746114,963
59,103.82900333249368,675
60,47.64653651275733,665
61,48.16889296772735,655
62,615.9776686277656,1475
63,259.7450293430572,953
64,-80.47878359452486,599
65,129.74081967645728,794
66,-92.05632168466575,530
67,25.202067820214342,607
68,97.83389190393154,718
69,-76.92434922586057,533
70,117.3572701373889,708
71,153.58849166207892,878
72,509.5980346387927,988
73,435.45958356367004,1045
74,11.372875818140493,550
75,271.2450965712167,1073
76,-40.178151427214274,594
77,-24.431231170218815,622
78,10.085655322906966,671
79,183.13029675386298,955
80,-26.080549777761505,651
81,46.83325409129968,765
82,153.06500545587744,774
83,-36.75836859787883,576
84,21.305903762057497,644
85,-60.03401561972963,591
86,139.78829560892717,742
87,341.3613689743164,1173
88,220.64459898547503,832
89,410.6422807886225,1020
90,-36.664699503398715,611
91,57.58540172827693,701
92,111.43639694177972,852
93,269.7393023240528,898
94,40.92091369591563,690
95,269.6899895489767,903
96,183.91611310929562,864
97,421.9814711851674,1103
98,159.0567983230723,728
99,109.63496787880885,723
100,191.689513671618,808
101,26.26168292388104,722
102,-7.037721911676228,648
103,-9.131649085083312,580
104,69.80013559932397,672
105,514.9986339706769,1453
106,37.74481703775535,631
107,278.5387608702513,1135
108,15.753814160956344,636
109,347.06456203062106,1072
110,242.93278009511585,1007
111,74.55578787108333,792
112,684.3316858957803,1695
113,-35.64326008774221,587
114,-27.186722315568076,667
115,531.692642015749,1341
116,362.40239012272025,1085
117,75.37930602079864,699
118,152.70706763399684,769
119,31.222408323091557,636
120,159.60168383141124,747
121,269.82098487991493,891
122,213.04003782297173,850
123,33.38958365461082,646
124,428.20120309253997,1167
125,463.20299641679406,1368
126,-70.73026522622743,586
127,234.39417225690255,882
128,323.41051702095194,1076
129,45.05177397059795,674
130,80.44924290318582,756
131,135.0675191541532,741
132,118.46571797901157,676
133,-2.284399278703958,696
134,-78.93138428990827,547
135,224.15039970659922,788
136,196.13249278265909,1043
137,120.07776804809643,868
138,259.10415697587507,938
139,71.63827803296803,624
140,100.73617200559833,651
141,557.9651835715538,1487
142,278.25900975652894,925
143,510.0322408349231,1618
144,151.03391827324464,711
145,185.81656714362464,734
146,64.582193316806,677
147,34.54407922301351,650
148,145.38774719309603,728
149,236.35354714422965,1047
150,211.81418220909308,835
151,402.8203957295716,1249
152,213.8919908285983,770
153,334.5190121660659,1019
154,893.2145114412934,2274
155,110.72868523884847,940
156,132.77613177242154,710
157,591.8204883582508,1535
158,240.69650200628598,870
159,1017.865679110272,2350
160,298.0957559228724,1010
161,836.7116796586279,2161
162,68.87922103289934,779
163,256.0737757932082,920
164,249.23090347048105,822
165,444.786180834815,1307
166,340.1601812844135,1338
167,460.6211218221187,1206
168,468.89445895455987,1081
169,465.8716063839512,1383
170,297.9688725753857,1047
171,857.4948840977959,2328
172,807.4013410267343,1961
173,301.9816801462551,1071
174,398.18505235661286,1179
175,432.39818269170996,1271
176,515.3183781821399,1395
177,507.35663838095144,1388
178,409.3499799016397,1201
179,334.38501785069775,1131
180,413.1127246875417,1237
181,636.3428003558239,1434
182,282.4164755162046,950
183,352.3883841999535,1059
184,322.57114430332365,1027
185,473.1263157793304,1618
186,427.4113011321947,1279
187,255.49622413486992,1415
188,707.9024243931052,1763
189,341.0061636686646,1121
190,223.0448151310776,911
191,456.3357041001531,1268
192,253.77306084901642,909
193,600.1819877850384,1543
194,342.88749942996486,1117
195,128.28602898053506,734
196,431.25806489100364,1127
197,463.59930565034375,1460
198,234.22551890385878,955
199,55.57065277902713,693
200,356.37906361478275,1091
201,1184.0521747320245,2833
202,463.7546832822352,1276
203,268.05786098913813,940
204,468.3141958079068,1431
205,188.02454705424032,842
206,519.1256774184197,1411
207,754.6284661725033,1965
208,72.03740420081027,591
209,273.8761415026142,1062
210,353.763819120116,1207
211,154.75876348586246,836
212,340.30924757520376,976
213,93.64180309185927,800
214,94.89775094500482,720
215,783.0609667507459,1775
216,417.6959636075254,1187
217,31.65447457493319,682
218,532.4029745087305,1331
219,429.88876294451325,1349
220,146.00604114402512,827
221,482.15393378730687,1405
222,218.70304312128678,709
