#{"t_start": 1775154436.88565, "env_id": "AstroExploration-v0"}
r,l,t
-93.429161,1696,1113.064581
-90.506603,794,1115.975462
-91.794119,1091,1119.951895
-90.239975,813,1122.901515
-90.639207,1161,1133.951087
-89.991935,656,1136.943834
-89.692746,973,1140.700217
-91.732859,957,1144.176036
-90.519956,755,1146.910333
-91.843544,728,1149.357477
-89.904168,578,1151.107336
-91.030754,912,1163.747531
-92.470988,740,1166.705132
-93.173757,722,1169.280641
-92.091675,1077,1173.361504
-93.083241,761,1176.048468
-88.84605,1184,1188.069712
-90.461407,556,1190.592782
-71.671245,1243,1195.288682
-90.159482,807,1198.219079
-62.383713,889,1201.494704
-89.163563,1109,1205.1395
-90.588132,836,1216.642901
-99.468064,4,1216.663452
-86.306054,568,1219.086279
-85.911667,786,1222.005908
-90.09988,520,1223.947552
-90.329759,519,1225.857946
-91.030724,821,1228.784087
-65.006409,1054,1232.687018
-89.89033,679,1244.533201
-64.110788,877,1248.106063
-89.429243,823,1251.090405
-76.546744,1982,1258.392462
-89.126036,569,1260.565936
-89.864251,1022,1270.941497
-90.230327,697,1273.663273
-90.494761,1056,1277.445075
-88.242126,793,1280.375127
-85.257254,561,1282.330957
-85.299911,1314,1291.647198
-67.841161,952,1295.679004
-80.540902,714,1298.248068
-92.776702,457,1299.948073
-86.089226,649,1302.329134
-91.544888,1466,1308.38556
-89.59698,1341,1326.21993
-83.14931,999,1330.832185
-81.324209,887,1334.692231
-90.388485,561,1337.168134
-89.167578,1053,1341.39553
-82.779682,1076,1354.027199
-65.999438,1181,1358.882636
-92.099358,748,1362.24174
-80.092681,1239,1366.943812
-88.81962,948,1370.913195
-85.631389,787,1382.491785
-90.124587,791,1386.080404
-85.181584,630,1388.392509
-73.134474,2417,1397.59621
-83.999405,1200,1412.014144
-52.259394,1008,1416.394184
-12.858557,958,1419.921923
-42.262844,909,1423.316232
-62.489721,1010,1427.113043
-80.741213,888,1438.167781
-44.90157,1206,1443.44434
-62.47235,1304,1448.292387
-78.544924,1083,1452.426683
-72.055914,857,1455.355634
-82.78808,1273,1472.258723
-86.243647,952,1475.909966
-9.782891,1059,1479.887715
-69.279665,738,1482.698596
-83.415956,1244,1486.90116
-36.803231,1478,1496.989449
-91.171983,685,1499.486738
-87.685693,973,1503.196045
-74.729314,1082,1507.66833
-0.944284,1341,1526.789762
-71.867792,848,1530.525927
-93.22567,885,1533.925567
6.077638,1107,1538.141469
-85.383176,1015,1542.218438
-85.613731,520,1544.52903
-76.274287,227,1557.655724
15.073211,1455,1565.038774
-58.95253,1190,1570.352024
0.141283,2334,1585.496357
-86.743136,1705,1593.534233
-26.938228,1606,1599.667377
-83.158349,1368,1605.853036
-92.286975,1372,1620.349092
-88.97649,2142,1628.616472
