#{"t_start": 1774760227.3152292, "env_id": "AstroExploration-v0"}
r,l,t
-988.019203,1359,2098.461727
-978.199472,1621,2107.616903
-993.380767,808,2112.162794
-998.898986,1289,2119.545775
-997.287313,541,2122.54893
-1001.890197,3035,2144.020751
-994.282787,749,2148.390367
-997.346348,961,2153.943163
-994.798821,543,2157.115186
-959.10396,1305,2164.664104
-993.71914,988,2170.324716
-989.997277,1040,2176.455458
-991.189391,979,2181.934224
-996.420801,796,2186.845622
-998.484476,806,2211.161504
-998.683699,1000,2217.229218
-992.795446,1402,2225.491398
-990.565882,1214,2232.380189
-998.700593,1361,2240.588307
-991.894262,938,2246.223423
-992.19834,669,2250.069141
-989.721672,1282,2257.88762
-998.71292,375,2260.06956
-996.189698,783,2264.839652
-993.653399,765,2395.289984
-987.273241,1164,2402.020221
-999.041699,726,2406.531124
-996.211325,966,2412.259492
-969.405221,1023,2418.494924
-997.286908,1050,2425.050138
-993.426226,1310,2432.740681
-999.723434,1185,2440.071758
-991.798859,897,2445.755031
-999.826862,993,2451.578678
-996.425509,1276,3161.219223
-999.140309,742,3165.926707
-992.554135,2460,3180.980184
-998.156225,646,3185.085127
-998.819121,947,3190.878548
-983.796895,525,3194.250745
-999.103706,573,3197.803127
-996.891624,707,3202.147285
-998.695263,837,3207.660347
-998.521858,579,3211.149753
-992.078659,800,3216.295737
-997.264821,677,3225.520985
-999.312054,524,3228.731559
-996.69734,620,3232.43432
-999.604412,947,3238.577014
-1000.095901,1796,3249.833939
-998.093196,723,3254.584186
-992.612051,878,3259.949878
-995.305376,1234,3267.760415
-996.924289,442,3270.443485
-994.919026,825,3275.960038
-998.908611,1091,3282.600215
-997.527869,1275,3986.991829
-996.865874,854,3992.176257
-958.009459,1185,3999.796574
-997.181483,139,4000.650048
-997.856911,625,4004.87695
-999.914277,1075,4011.490975
-997.101839,999,4018.005316
-981.924448,767,4022.863391
-995.217924,681,4027.381983
-996.432657,929,4033.125188
-993.748278,861,4038.873288
-999.489864,649,4042.913473
-988.041485,717,4076.47705
-997.213001,686,4080.738749
-994.837651,1161,4088.38289
-996.747893,755,4093.12088
-993.400518,926,4099.222532
-988.959897,715,4103.713964
-996.488595,641,4108.217311
-996.845562,900,4114.16056
-998.326542,770,4119.112355
-989.950664,1382,4128.206863
-994.470428,1176,4136.078701
-993.946761,792,4141.192994
-998.904114,767,4630.932458
-997.350018,1144,4639.03015
-989.496992,1174,4647.113406
-989.013783,1863,4659.42543
-988.244302,934,4665.807047
-980.749164,1477,4675.798677
-982.422383,1346,4684.953943
-990.231062,1178,4692.746565
-991.1227,988,4713.561846
-986.701726,859,4719.659832
-990.290876,919,4726.077323
-997.039413,750,4731.126611
-1000.114307,1146,4739.064256
-998.75395,683,4743.70844
-996.983069,983,4750.641842
-990.334566,946,4757.317027
-982.415377,992,4764.306133
-998.045286,663,4768.856246
-998.722015,891,4775.140579
-979.638562,1181,4840.517426
-989.842355,1780,4852.984123
-997.492585,734,4858.262327
-996.949871,865,4864.411101
-999.170827,992,4871.269022
-998.17248,659,4876.109629
-999.281691,868,4882.008932
-999.164703,950,4888.88357
-992.180103,703,4893.657892
-998.323196,1583,4905.135468
-981.333009,2739,4938.461303
-998.430938,1026,4945.78046
-991.357006,1237,4954.607006
-987.721368,1160,4962.688565
-998.861681,1404,4972.794951
-999.099258,866,4979.132123
-997.928574,1310,4988.533018
-993.543745,632,5021.72096
-998.942544,791,5027.529292
-999.213153,1066,5035.267406
-996.477221,913,5041.810349
-995.374406,1012,5049.158909
-998.930894,888,5055.577237
-995.993019,1365,5065.458361
-994.105234,795,5071.028317
-995.433137,1086,5079.026568
-998.169215,89,5079.65301
-997.498921,1023,5087.113285
-998.072867,1570,5232.339083
-997.205014,613,5236.95952
-991.869539,697,5241.845486
-994.473577,671,5246.811224
-992.971269,920,5253.507356
-999.244251,774,5259.300684
-999.155278,515,5262.922922
-997.743865,1284,5272.302236
-999.354894,490,5276.309303
-992.468419,1162,5284.82386
-998.499686,1018,5291.91957
-998.960546,1216,6004.068732
-998.304044,807,6009.841807
-999.311849,1008,6017.329431
-993.751448,1240,6026.253936
-993.892341,849,6032.29797
-996.814864,603,6036.883845
-999.223564,730,6041.974406
-998.96024,1077,6049.932157
-998.622792,1061,6057.667518
-993.825558,1293,6067.204059
-997.413416,895,6073.480785
-990.75008,747,6083.190648
-999.055928,513,6087.192172
-987.822082,1080,6095.051643
-995.635154,963,6101.955493
-994.970205,967,6109.048194
-994.90183,565,6113.097274
-997.233647,675,6118.303087
-991.449578,1057,6126.097664
-998.594351,710,6131.140095
-993.33187,679,6136.359113
-995.608303,1081,6144.218148
-1000.029673,1458,6173.257123
-991.107486,789,6179.371024
-999.244048,1404,6189.64672
-966.350552,1280,6199.006772
-994.822431,690,6204.227295
-999.123187,1412,6214.719733
-1000.134984,1505,6225.963619
-996.598419,799,6231.541574
-994.513846,1288,6241.046198
-982.818631,1529,6256.285775
-987.704434,1298,6265.768204
-999.381789,1312,6275.492581
-975.594566,1714,6287.990069
-998.201923,486,6291.418404
-986.51128,817,6297.575678
-999.364203,1549,6308.893331
-999.613968,548,6312.780168
-997.383306,804,6318.799923
-999.236684,829,7025.348217
-997.923682,831,7031.231216
-999.799585,1115,7039.341454
-989.548123,1014,7046.875425
-999.557592,908,7053.303703
-995.366034,672,7058.322927
-998.141117,969,7065.542963
-999.659674,1004,7072.661152
-992.804857,750,7078.40396
-999.658305,812,7084.535379
-999.458859,609,7088.812228
-997.565991,746,7094.385831
-991.111115,1385,7162.295942
-999.151319,673,7167.332724
-987.44181,1033,7174.910232
-988.709968,1296,7184.329345
-999.287855,524,7188.14377
-974.738724,1283,7197.55841
-999.777992,1313,7207.082537
-981.637873,1527,7218.160569
-974.679412,768,7223.545118
-998.745959,1021,7256.288497
-992.867217,1534,7267.44712
-1000.500888,2014,7281.873028
-999.214073,980,7289.138623
-992.353865,950,7296.115445
-983.001371,1014,7303.262448
-960.163155,1815,7316.68509
-998.766867,1598,8033.730763
-994.485854,1289,8043.334852
-995.699808,590,8047.861516
-998.689145,653,8052.3801
-991.287354,866,8058.748243
-999.632331,902,8065.476578
-999.414202,1025,8072.695554
-992.488209,791,8078.631889
-999.584784,955,8085.751315
-985.508457,977,8092.794508
-998.57595,885,8099.370295
-999.562836,1163,8111.098655
-997.328142,1098,8119.219045
-995.911671,1001,8126.489488
-1000.521151,2347,8143.185759
-998.983705,769,8149.02826
-997.826764,959,8156.090067
-993.395076,1705,8168.478227
-988.84523,929,8175.261531
-997.381578,574,8198.652242
-999.435669,990,8205.882676
-986.890719,1121,8213.678918
-997.850974,984,8220.916082
-994.638245,860,8227.235807
-999.116306,675,8232.014394
-999.506279,1421,8242.633754
-992.332639,1259,8251.862395
-991.526571,627,8256.526649
-980.127828,884,8262.742892
-999.878422,1171,8275.491055
-1001.227892,2789,8295.558184
-999.307127,351,8298.028085
-989.468877,1137,8306.292058
-994.566926,810,8311.982626
-999.47587,1010,8319.389785
-998.00087,706,8324.577596
-998.458751,1132,8332.776507
-995.22901,949,8339.698165
-999.20307,752,8345.286208
-999.620029,1097,8358.07667
-994.438215,664,8362.691067
-999.55384,785,8368.493161
-987.234089,1170,8376.974626
-992.397071,643,8381.503547
-999.274115,799,8387.448752
-999.767022,2123,8402.62717
-999.303962,876,8408.981715
-992.42947,863,8415.247532
-1001.06454,2678,8453.424423
-998.608976,873,8459.797934
-998.254526,974,8466.801894
-997.695054,803,8472.515513
-989.273026,780,8478.267843
-994.712823,1104,8486.332076
-991.153533,835,8492.127168
-999.76627,973,8499.156442
-991.732394,570,8503.184683
-999.952772,1383,8513.06737
-998.570484,923,8523.168691
-988.457886,918,8529.774825
-998.674001,413,8532.702857
-994.299192,969,8539.790051
-998.692209,753,8545.305923
-999.477121,724,8550.34451
-995.438932,593,8554.81363
-992.624038,1159,8562.934395
-994.194819,747,8568.439271
-990.840782,918,8575.10844
-996.011923,1262,8584.128871
-997.808666,959,8596.610102
-990.7691,1263,8605.576819
-997.449115,1566,8616.841233
-999.070202,802,8622.356356
-983.573602,1033,8629.932676
-998.993653,931,8636.684187
-994.20028,1376,8646.685396
-991.909038,1252,8655.632909
-997.745752,907,8661.934497
-999.339159,742,8667.363959
-979.580553,1093,8688.880732
-999.21638,490,8692.331643
-990.056001,828,8698.366273
-995.616726,639,8702.759418
-989.216101,1278,8711.955884
-997.726665,660,8716.820797
-997.387071,1155,8725.145725
-995.17364,862,8731.098554
-974.971731,1697,8743.330999
