#{"t_start": 1774771959.75371, "env_id": "AstroExploration-v0"}
r,l,t
-998.729838,992,4154.774682
-997.785696,77,4155.202063
-997.715775,1136,4164.425858
-997.427772,842,4169.157182
-992.787561,1589,4178.574507
-981.933414,1519,4187.579314
-995.810453,1156,4194.565808
-997.290778,1041,4201.183472
-997.478667,1042,4207.82659
-986.767797,901,4214.192403
-985.689388,881,4240.468822
-991.021978,1191,4247.611964
-997.935301,777,4253.211154
-998.201708,1044,4258.096863
-997.455446,1242,4264.49495
-996.287077,1002,4269.161385
-998.539032,2248,4279.991081
-985.358481,1081,4285.317229
-996.870164,1271,4305.74227
-990.535766,691,4308.91796
-995.445883,899,4313.440346
-996.124634,804,4317.144469
-980.122655,811,4320.917781
-998.786658,1205,4327.048828
-967.308456,1173,4332.940504
-995.635184,903,4337.177891
-995.461192,1532,4344.772242
-996.601765,986,4349.443048
-997.661255,576,4352.508392
-993.384447,824,4386.507566
-997.799994,1228,4392.814679
-995.28719,1098,4398.151665
-995.647317,1067,4403.535619
-982.062135,854,4407.625212
-992.313608,1168,4413.604817
-975.351733,1159,4419.155672
-996.903538,2179,4429.923768
-995.152557,860,4535.785319
-996.306854,633,4539.016287
-994.19227,689,4542.581491
-997.647691,730,4546.163475
-996.356373,690,4549.442694
-997.715821,1574,4557.325917
-997.37541,822,4562.32955
-991.592259,1451,4569.290425
-987.895479,1183,4575.321632
-988.945861,1251,4581.705735
-987.538902,1604,4603.073552
-998.344175,1468,4610.094944
-995.424592,469,4612.704492
-990.753193,1404,4619.489205
-996.922019,867,4623.992545
-990.138409,766,4627.654067
-998.328367,864,4632.214865
-998.26018,621,4635.406384
-991.463985,840,4639.724252
-984.867507,1239,4647.317422
-990.486431,1759,4658.657951
-999.133206,1272,4665.238194
-994.322185,541,4667.887732
-994.385873,792,4672.013846
-997.799786,699,4675.443206
-998.586436,702,4678.841202
-992.042837,1002,4684.095451
-999.466558,1814,4693.383819
-990.129707,253,4694.609442
-996.079742,911,4699.168836
-998.613421,827,4703.583813
-996.396794,990,4756.423054
-996.987483,974,4761.146464
-998.35312,712,4764.908947
-994.541755,1109,4770.361568
-999.161725,657,4773.954987
-994.918916,1024,4778.951024
-997.148175,839,4783.364145
-990.722384,681,4786.786247
-971.742431,1225,4793.080636
-998.753806,726,4796.643404
-998.479629,1265,4807.619112
-981.550217,1151,4813.725863
-998.602203,1228,4819.854929
-998.653886,815,4824.187619
-999.639266,977,4828.976082
-987.416461,1033,4834.373905
-998.369816,409,4836.50056
-993.359851,819,4840.647432
-999.37295,910,4845.484584
-998.935003,1045,4850.59594
-994.213625,1112,4856.542911
-997.963491,963,4879.283858
-993.022843,1159,4885.340657
-990.582778,747,4889.108726
-996.557142,691,4892.863494
-997.61763,1240,4899.00689
-997.606689,667,4902.61627
-978.29495,1027,4907.762807
-997.732877,796,4912.013562
-998.917477,845,4916.286976
-999.500703,1067,4921.86217
-996.533047,1225,4970.430475
-998.39799,1006,4976.379288
-995.436572,1089,4982.170207
-998.602212,719,4985.951344
-998.052322,960,4991.982342
-998.47101,734,4996.751198
-994.449405,909,5002.632929
-999.156966,651,5006.445715
-993.939899,779,5011.261954
-997.577369,725,5016.698608
-998.050839,605,5020.426064
-998.483418,531,5023.696516
-998.945802,617,5027.154018
-996.070842,557,5029.951682
-998.057767,865,5062.055955
-999.392166,889,5066.398672
-999.270982,1030,5071.603606
-999.0728,653,5074.982777
-997.625363,1413,5082.112227
-994.270653,1100,5087.512592
-991.585056,1216,5093.870248
-999.302637,1025,5098.939649
-999.4468,1020,5104.213311
-989.052232,1171,5119.641019
-993.228391,699,5123.398605
-996.899327,559,5126.209968
-989.724069,706,5129.674214
-994.328254,1321,5136.496024
-998.679684,857,5140.729703
-999.124268,1466,5148.379256
-994.611027,871,5153.047339
-985.904116,1008,5158.144829
-985.862343,1279,5164.909672
-995.159203,820,5168.959942
-987.943105,1432,5232.601551
-996.880536,807,5237.126605
-999.115048,806,5241.850778
-982.401297,680,5245.842653
-998.548909,820,5250.116198
-959.909162,2591,5263.794927
-995.994334,520,5266.400817
-999.83934,1359,5273.54043
-997.787138,832,5278.212388
-994.333046,1185,5288.353184
-993.915929,1430,5296.084933
-997.640636,674,5299.485522
-988.980122,1319,5306.696871
-980.96008,1059,5312.543989
-999.789968,2001,5323.108271
-998.985509,1001,5328.119195
-996.739047,1270,5334.947805
-997.553102,1134,5372.540619
-980.401146,1229,5378.936907
-1000.245556,1763,5388.539683
-999.9041,1008,5394.107581
-999.815364,1397,5401.674873
-997.073856,824,5406.365698
-998.541311,645,5409.774945
-998.956313,1163,5416.328778
-999.054913,1043,5422.072405
-998.633389,746,5430.867706
-999.174423,745,5435.094764
-997.024201,1002,5440.313041
-999.346182,993,5445.87957
-991.957456,1483,5454.055472
-996.652556,1226,5460.524308
-997.37454,1041,5466.496226
-998.667683,990,5471.988613
-999.402502,1278,5478.773899
-998.970084,714,5504.511301
-994.219298,789,5508.674464
-998.440771,904,5513.741503
-999.149899,815,5518.177686
-995.412776,668,5521.976953
-995.980291,1428,5529.569379
-996.260766,2486,5543.509503
-982.238157,1327,5550.633725
-998.620629,801,5555.207816
-999.199388,720,5568.972967
-997.374486,1133,5575.318104
-996.802574,797,5579.542329
-998.768969,812,5584.300426
-998.813553,1647,5593.291204
-998.975437,703,5597.052885
-999.332314,842,5601.850501
-997.317866,774,5606.461864
-999.40374,802,5611.04128
-999.650956,645,5614.783362
-969.414777,1466,5623.188849
-999.467228,844,5638.517385
-990.152543,1165,5645.218376
-995.029581,857,5649.767228
-999.850643,1172,5656.52075
-999.696275,1608,5665.563233
-998.775449,556,5668.57206
-991.051683,1152,5675.23156
-986.825971,1011,5680.628466
-995.187475,1128,5687.056053
-997.689095,739,5691.037519
-984.380606,806,5700.533876
-997.949597,767,5705.114749
-992.204168,990,5710.627514
-996.990016,844,5715.509141
-999.404849,570,5718.578258
-1000.709238,2709,5733.929715
-998.243819,78,5734.361879
-995.228378,939,5739.541931
-997.53846,1136,5746.013448
-999.094193,1467,5759.781288
-998.338183,1488,5772.597367
-997.221954,1006,5778.770875
-996.742877,586,5782.701017
-999.638665,649,5786.348038
-982.76663,1280,5793.794898
-999.990328,1468,5802.333601
-998.60407,767,5806.52248
-999.243792,621,5809.918961
-999.096102,894,5815.185876
-1000.08654,1312,5840.091495
-988.376597,1074,5846.469148
-996.621486,830,5851.054787
-992.784502,1515,5859.70195
-994.353757,614,5863.425982
-999.944127,1157,5869.869188
-999.419099,918,5875.245597
-995.814633,668,5878.945694
-996.902086,891,5884.158608
-997.94337,676,5887.988781
-999.714605,627,5891.658497
-994.385094,697,5895.657423
-995.040552,1383,5908.529922
-995.808676,166,5909.517205
-992.839039,995,5915.368568
-990.4346,1433,5923.824163
-998.828302,765,5928.026345
-992.29483,986,5933.785242
-996.659229,1441,5942.152887
-992.381948,825,5947.054091
-998.986972,939,5952.750995
-998.746222,487,5955.416229
-999.006231,558,5958.509711
-993.653651,774,5970.988687
-998.354514,794,5975.778009
-985.273599,1729,5985.644741
-984.697087,2010,5997.60353
-988.992196,674,6001.575144
-996.663216,751,6005.988766
-994.735075,650,6009.563948
-999.428429,2348,6023.417392
-999.140451,695,6043.328659
-984.994902,917,6048.405636
-992.44774,1599,6057.725359
-986.638542,1211,6064.820292
-1000.902758,2165,6077.415179
-998.981671,928,6082.875069
-996.204894,998,6088.559803
-999.604412,800,6093.388168
-999.17283,798,6097.825261
-975.281473,862,6797.8694
-996.448261,1076,6804.3025
-993.18354,1308,6811.985806
-995.724468,1020,6817.771767
-994.844138,1335,6825.742448
-998.622619,876,6830.714524
-994.388713,837,6835.819345
-999.101619,1021,6841.804647
-980.490645,1081,6847.890128
-983.821697,311,6849.63093
-997.398547,857,6868.706713
-997.903598,1345,6876.68464
-999.618743,1193,6883.674061
-986.950514,1448,6892.133297
-999.64819,1299,6899.400115
-999.453677,1985,6910.981733
-990.337215,1121,6917.639155
-998.599044,857,6922.855719
-998.48015,995,6934.856123
-980.627036,952,6940.594993
-992.443832,694,6944.974688
-999.408171,1087,6951.057182
-996.060447,1018,6957.103428
-994.10865,805,6961.978488
-990.694324,1341,6969.578401
-998.069223,1275,6977.167043
-988.990265,2606,6997.034598
-990.594211,923,7002.546135
-997.36814,717,7006.633751
-998.567498,840,7011.512185
-996.917174,1097,7017.818166
-980.928332,1239,7025.181713
-982.80863,1206,7032.208564
-994.265854,731,7036.353267
-991.134126,819,7040.963037
-997.683976,1152,7047.825104
-987.083839,1280,7060.270251
-998.879329,803,7065.089637
-979.613674,1125,7071.586516
-994.805008,1190,7078.47087
-982.925551,1730,7088.473701
-991.039671,1268,7096.069142
-979.450471,1347,7104.041833
-991.955623,879,7109.003626
-998.160724,861,7115.870145
-992.804031,835,7125.44569
-993.92733,1699,7135.61915
-995.163865,971,7142.067896
-998.712341,590,7145.668517
-993.516357,648,7149.53936
-993.724084,996,7155.489287
-997.187682,667,7159.274275
-998.053009,677,7163.502865
-995.360356,827,7168.134
-995.312022,1176,7175.087596
-974.973383,1216,7182.346599
