episode,reward,episode_length
898,306.2468439446207,1314
899,251.57629922966314,1117
900,687.3816475772221,1876
901,313.13272294874946,1577
902,55.552720751629735,841
903,292.011256072028,1102
904,435.19933472642856,1024
905,358.2425870689111,1320
906,966.8193571018821,1867
907,472.9561887840106,1168
908,513.7173509021114,1556
909,724.6809642200799,1485
910,142.10528019033757,729
911,430.34568916692285,1209
912,340.8103348743525,1066
913,79.51954864985797,874
914,583.9884708966573,1796
915,526.5060815555884,1251
916,236.8471705416529,1233
917,78.46036188615301,949
918,379.38492669910374,1256
919,84.04211737257108,777
920,496.4269646237405,1156
921,295.3063896304387,1183
922,142.1814950336389,830
923,357.3351524339495,937
924,2820.827505114084,4312
925,267.57406220041094,1232
926,479.8052702346803,1405
927,825.8119748863434,1383
928,212.35452448937284,839
929,665.3494496967874,1333
930,97.38714284206128,1103
931,349.3222142936451,1014
932,175.99875607773666,1212
933,377.31988203674916,964
934,708.653442376703,1432
935,553.4347458850048,1326
936,-12.994989835988392,108
937,335.7884593312522,898
938,131.2602410889059,1115
939,99.25095771107402,975
940,365.59659795530865,1230
941,86.61148509357287,693
942,507.13327631719187,1297
943,609.3984238761952,972
944,1182.6004947183933,1716
945,320.7061153775495,1012
946,1164.2597036728407,1346
947,65.40475696945202,693
948,772.4580885454517,1228
949,156.14271534701965,803
950,140.21992854894165,866
951,67.93357743030856,716
952,323.41234215538634,1143
953,10.368127970148137,642
954,320.21469586816954,900
955,308.2836918813149,961
956,918.4585173335797,1874
957,796.0746831911423,1898
958,657.4963459904361,1447
959,116.70503598789426,943
960,523.2414248818525,1072
961,378.3177096227646,950
962,562.2276615996927,1262
963,397.13307109534264,1071
964,187.26480044374784,955
965,327.9857015161746,915
966,774.2778745593264,1675
967,380.41072230427875,1075
968,453.59937769523657,1218
969,961.771694089792,1973
970,264.54753672938364,837
971,1033.4128237233745,1538
972,337.95102695455466,1066
973,52.66254387118872,605
974,53.388516790446275,841
975,668.1800057078849,1626
976,170.1909916231307,744
977,509.2683190478733,1625
978,613.5107672749004,1507
979,104.86725539824725,907
980,448.50287700040985,1018
981,238.51476563874382,795
982,498.72383070173555,1293
983,372.2774037602591,991
984,292.450555280002,1099
985,475.2245507053787,1248
986,382.00770386039517,1082
987,327.8640292352966,1174
988,285.7513064200128,995
989,894.9263203423827,1978
990,399.6313265841298,1108
991,618.9731979977267,1630
992,386.18399739395545,1560
993,-13.931274176899251,993
994,518.6274092338684,1434
995,110.8268375441954,800
996,263.64779153523534,1125
997,269.4005290280037,1074
998,69.57335738953577,691
999,322.6492875685456,1134
1000,119.29212201554104,735
