#{"t_start": 1775174445.7202342, "env_id": "AstroExploration-v0"}
r,l,t
-90.255449,729,1553.725655
-89.213808,765,1561.118722
-90.502387,715,1567.254807
-51.032112,1166,1609.682764
-85.869533,905,1617.163451
-79.895527,1062,1626.446893
-79.699041,1453,1640.136424
-62.351154,1007,1658.391985
-71.533898,700,1664.668509
-79.876413,922,1671.315554
-75.756734,673,1676.593664
-89.273294,607,1680.702785
-83.450409,550,1683.859684
-30.584563,966,1689.522164
-76.818751,1423,1706.901653
-89.869155,574,1710.420862
-91.717495,809,1715.126655
-89.112619,876,1719.940143
-84.372589,612,1723.573301
-92.029566,1149,1742.04803
-66.251328,964,1747.471922
-74.726147,930,1752.860351
-31.362815,1315,1764.237923
-85.388878,695,1769.089079
-88.985997,630,1774.76893
-74.321438,1389,1795.124117
-79.469081,1158,1801.61705
-78.766333,699,1805.55306
-59.971661,1500,1814.663219
-82.128105,862,1832.711707
-55.936247,1214,1840.287043
-64.617848,1584,1849.353359
-40.542174,973,1855.249218
-83.591548,748,1859.595544
-78.146747,873,1873.027709
-84.547784,789,1879.381258
-72.458675,1738,1890.355985
-60.64339,658,1894.391915
-55.238892,874,1899.463521
-72.817767,884,1910.836647
-85.576057,1007,1916.676821
-6.697638,955,1922.153869
-78.584583,1167,1929.724105
-84.775269,1006,1936.49725
-88.214238,766,1951.921165
-75.847619,1247,1959.149398
-19.970558,1056,1965.282049
-86.649941,620,1968.835871
-71.778352,1473,1983.139498
11.676151,1056,1990.006938
-74.714738,1815,2002.914428
-72.601913,1150,2010.271856
-84.65585,951,2022.161799
-66.573418,1067,2028.459809
-56.039199,1147,2035.366127
-89.832417,1366,2043.320623
-90.975988,836,2049.087567
-74.074664,850,2066.306559
-86.98398,661,2070.824944
-85.946774,1011,2077.015032
-92.743311,658,2080.918195
-82.076161,987,2087.102032
-88.913819,820,2092.798661
-18.768412,1881,2116.8736
-91.586978,874,2124.956045
-86.182675,967,2134.008653
-42.307141,611,2139.815721
-87.064529,857,2147.189129
-86.588194,946,2174.160787
-89.971977,1573,2190.92288
-90.658604,875,2199.988872
-42.54012,1347,2212.956009
-50.375121,890,2227.158884
-41.399385,1230,2237.377157
-31.734387,1222,2247.956399
-82.868206,1134,2260.05707
-53.397092,934,2266.787991
-78.756636,879,2288.765455
-79.854428,1213,2300.277649
-53.830048,717,2307.920924
-90.743662,1197,2317.303857
-69.00611,1032,2324.928751
-92.461618,724,2340.143105
-6.21354,1496,2350.963818
-86.443804,1188,2358.895054
-89.516924,718,2363.399258
-90.677004,740,2370.028046
-84.048545,1311,2397.930038
-66.04822,810,2403.715931
-78.789979,1046,2412.138847
-60.784416,1147,2421.301742
-85.914466,1360,2453.88252
-89.238516,1024,2461.037006
-23.190339,1329,2471.187436
-82.061716,721,2476.435051
-59.301237,1489,2486.386136
-86.222813,620,2497.489719
-89.233157,761,2502.423068
-89.677534,1191,2510.123546
-51.829222,1704,2522.506375
-78.979907,1954,2548.59797
-91.316232,705,2553.167766
-82.463768,758,2557.941361
-84.648213,1339,2566.40648
-85.915041,812,2571.495979
-78.954672,914,2588.659174
-82.157226,1214,2596.689184
-77.818634,1051,2603.977436
-82.537703,1572,2614.8779
-25.316544,1004,2647.417215
-82.168914,1108,2659.004608
-38.458215,1316,2672.872037
-64.545053,683,2679.031213
-32.283293,1174,2690.619595
-73.831972,2373,2733.570249
-85.491414,1053,2744.55915
-57.876756,1136,2754.903324
-34.649074,1172,2778.543843
-91.886393,673,2784.708191
-88.543855,613,2791.468383
-91.296533,1120,2800.44946
-58.911257,1534,2813.460971
-71.103709,774,2868.472059
-87.883643,1646,2879.89379
-77.58757,1345,2888.794773
-45.608033,910,2894.853095
-86.947952,1551,2932.610208
-87.405456,900,2938.569077
-85.083084,913,2944.630807
-87.822948,737,2949.550518
-90.180533,1065,2956.676426
-66.36601,1557,2981.871606
-75.307203,840,2987.878845
-90.328278,756,2993.284171
-57.346966,1040,3000.438354
-83.666744,918,3007.170612
-65.349924,1023,3022.249814
-25.554855,2107,3037.98154
-79.375937,1129,3045.99752
-57.478423,2130,3081.314954
-89.495325,858,3087.042131
-66.758547,1083,3095.319439
-65.157636,1658,3107.468113
-93.231373,607,3121.67087
-68.857418,1421,3131.160454
-59.295973,1075,3138.310104
-73.022695,1098,3146.464298
-84.929672,719,3151.724892
-85.730323,1122,3171.005565
-68.011847,934,3177.158543
-78.151476,803,3182.661103
-68.584296,770,3187.711025
-71.506076,2532,3209.474451
-57.726826,982,3217.043705
-70.044932,652,3221.569715
-60.588976,1017,3229.350142
-70.536291,936,3236.042564
-81.48999,1081,3266.33111
0.278017,1444,3277.685249
-88.3193,747,3282.856076
-79.399744,1521,3293.907611
-79.097463,919,3300.334617
-73.958655,1803,3320.69055
-87.517843,534,3324.114226
-84.491814,753,3329.136356
-87.205865,1201,3338.438351
-87.00892,795,3345.025617
-71.863009,967,3361.290157
-56.590936,827,3366.895817
-53.336912,760,3371.88992
-89.016026,1036,3378.68915
16.537672,1142,3386.435746
-62.453538,216,3388.415648
-78.132545,1067,3411.816661
-69.508933,1134,3419.992992
-85.911725,883,3425.788244
-83.118635,864,3431.399187
-60.426766,704,3436.078254
-89.727835,1005,3457.379956
-78.266068,820,3465.964751
-88.732786,1217,3478.142349
-83.977197,1016,3489.105377
-66.271719,960,3499.85595
-40.84288,821,3517.757843
-90.957678,541,3522.640773
-86.311073,895,3534.212803
-81.663396,955,3544.175566
40.275353,3369,3596.413255
-79.49162,1465,3612.17389
-79.918116,2129,3635.477815
-69.755946,1766,3663.422826
-68.601697,938,3671.615288
-77.290903,847,3680.529088
-80.878484,2834,3711.596181
-85.507142,1066,3720.828102
-86.228247,1221,3729.755448
-54.446517,741,3735.099566
-64.958552,877,3752.447144
-50.967713,775,3758.886796
-78.296968,892,3765.485126
-85.572786,2187,3781.224436
-74.390231,864,3788.953143
-80.482424,1559,3809.514524
-79.173311,1151,3818.129285
-89.652422,1975,3832.832279
-63.832869,895,3844.696216
-91.504346,861,3854.649207
-91.967109,789,3863.583956
-80.367129,1544,3882.012805
-37.992057,967,3892.864087
-91.352615,563,3916.082276
-90.059845,1335,3931.608767
-77.964249,1122,3944.475278
-67.267017,1029,3956.422495
-71.925085,1587,3987.809344
-38.874869,1485,4005.370448
-91.742119,1157,4018.71125
-92.931496,1642,4037.467061
-47.386956,1079,4065.241352
-64.360936,788,4074.905905
-18.613418,994,4086.601039
-83.428152,755,4095.472006
-90.531583,935,4107.138487
-83.329267,1435,4140.365091
-67.957977,899,4150.912974
-91.039066,520,4156.869076
-93.889343,1101,4169.741088
-52.845948,862,4179.936166
-23.356444,936,4190.704364
-85.40671,1005,4238.650467
-90.916992,810,4250.373098
-73.175848,1015,4266.738928
-88.481281,858,4278.10588
6.942407,921,4291.091203
-83.488489,754,4330.4095
-82.192649,809,4342.045201
-89.851214,1266,4361.27776
-74.801912,863,4372.537786
-53.799269,754,4383.26019
-6.116166,874,4395.506201
-63.595885,765,4431.274493
-88.586506,840,4443.591088
