#{"t_start": 1775141390.92199, "env_id": "AstroExploration-v0"}
r,l,t
-81.730542,1373,2309.269759
-94.597617,708,2314.112001
-93.776955,732,2318.513896
-89.882813,568,2321.703537
-79.009842,1658,2331.203912
-93.747001,949,2336.710904
-89.919996,723,2347.631078
-87.458227,666,2352.047399
-65.152663,1547,2360.997745
-76.170925,918,2366.048923
-86.534821,1513,2385.167478
-93.191022,557,2388.928485
-79.801364,1175,2395.871099
-92.502655,902,2400.866771
-90.921369,1294,2408.250677
-93.017843,1306,2425.075755
-92.423643,581,2428.940053
-71.492608,1010,2435.426852
-72.884141,1097,2441.817163
-88.939611,919,2447.213624
-94.034294,556,2450.483293
-87.536182,1348,2462.306036
-67.989378,955,2468.317158
-89.045037,100,2468.902363
-60.206787,1263,2476.446859
-90.130419,914,2481.887337
-91.551006,968,2495.4409
-60.443869,1232,2504.517341
-87.082399,1385,2512.642705
-85.563797,1538,2521.739628
-82.129993,1174,2535.387924
-94.344265,1130,2543.014333
-88.155272,933,2548.67327
-91.469136,439,2551.320576
-85.186082,935,2556.965658
-49.392366,1510,2576.835441
-93.232965,911,2583.176669
-94.324038,800,2587.932574
-83.084313,761,2592.429651
-86.874238,814,2597.465872
-87.552954,1133,2604.292057
-86.271959,673,2633.813353
-94.470106,1076,2641.024191
-88.383156,791,2645.817985
-91.505962,674,2650.218708
-87.085708,751,2654.761218
-17.288437,920,2660.525592
-84.665964,723,2672.193074
-57.103278,730,2677.116752
-82.077741,896,2682.691389
-76.238474,947,2688.361715
-90.281139,800,2693.165987
-83.866932,1166,2700.141035
-78.957673,1364,2733.835767
-88.156363,1085,2740.426198
-91.205062,871,2745.717263
-59.643746,1558,2755.06217
-80.483072,659,2779.074437
-90.693982,824,2784.614088
26.166016,1451,2793.399251
-90.119249,917,2799.016415
-85.539899,431,2801.626776
-91.948562,1159,2813.714037
-94.350482,794,2819.2954
-63.68265,748,2823.926526
-89.530479,989,2830.076747
-2.3075,1051,2836.701722
-93.387812,953,2842.818594
-74.161498,1481,2875.21432
-48.059657,846,2880.532571
-84.260851,1209,2888.239778
-75.373235,577,2892.409666
-84.381948,1077,2899.244877
-66.020365,1313,2915.278693
-65.95589,1481,2924.952274
-91.155293,1142,2937.505595
37.774085,1030,2949.144775
-79.009526,979,2979.287082
-74.601818,1294,2994.464489
-76.513375,714,3002.852015
-53.340773,1030,3014.724919
-94.875396,754,3023.517052
-75.529243,793,3041.249187
-90.349392,1018,3053.354563
-82.792757,776,3062.395897
-62.92852,818,3074.826097
-86.817181,1019,3086.496422
-43.147387,961,3116.252065
-86.881748,1052,3129.091948
-88.27328,761,3138.275046
-73.684376,717,3146.613721
-85.52141,1156,3160.200197
-13.364751,1669,3197.166691
-39.142859,1519,3216.607558
-91.60723,1327,3235.79962
-89.815064,1422,3259.219315
-84.365424,877,3412.3087
-91.114257,528,3423.068068
-44.186487,971,3461.452666
-76.148298,1114,3494.749566
-64.347158,1046,3539.276169
-63.286649,757,3621.285906
-75.778339,1419,3750.622951
-88.69033,1246,3812.533046
-93.332442,663,3831.856572
-86.474762,1332,3871.061121
-75.888636,1165,3962.516143
-81.125337,1350,3996.412313
-89.491501,796,4014.540395
-94.336273,682,4028.38664
-87.441138,767,4046.769178
-77.507311,764,4095.1113
-92.210145,925,4117.129711
-91.105354,717,4132.343889
-93.962988,821,4153.856132
-74.199254,1848,4203.407347
-58.629182,1234,4372.587985
