#{"t_start": 1774783593.419638, "env_id": "AstroExploration-v0"}
r,l,t
-993.74871,2486,1293.691867
-976.462791,1326,1301.200642
-989.80915,1123,1306.809504
-994.816591,493,1309.597508
-999.216114,1341,1316.408881
-990.568708,992,1321.712651
-995.923051,1611,1337.352327
-990.28583,853,1342.626387
-998.202434,775,1347.149357
-998.709294,1323,1355.800846
-980.367673,949,1361.828527
-992.515684,1066,1367.996283
-996.297255,696,1372.64947
-997.229512,735,1377.04039
-990.48113,730,1381.897196
-996.131392,1216,1389.635463
-909.625603,1722,1418.914284
-991.251553,1191,1425.080728
-989.802199,937,1430.196411
-993.111958,749,1434.081669
-971.969915,2137,1445.179371
-997.229183,760,1449.29407
-991.948773,1087,1455.051113
-988.018319,931,1460.103645
-996.82882,1318,1494.468617
-997.298885,908,1499.397041
-991.828083,716,1503.139181
-998.106582,765,1507.200885
-997.053235,583,1510.541044
-994.438073,801,1514.711172
-998.264808,1948,1525.28878
-990.13842,2170,1536.940307
-997.857527,1237,1543.814737
-995.210283,1376,1577.428367
-998.101335,612,1581.243596
-997.828933,1271,1587.931687
-992.461467,672,1591.741381
-997.436908,573,1594.742289
-987.73251,910,1599.957938
-994.457689,825,1604.318588
-969.902905,1313,1611.535126
-989.676931,643,1614.896429
-984.329445,947,1620.311873
-998.188917,939,1625.196908
-998.244035,1092,1663.739711
-993.80141,605,1666.979171
-998.01248,1459,1675.019358
-996.023374,1772,1684.692672
-998.539961,718,1688.460457
-979.160359,1237,1695.510775
-997.69105,781,1699.959721
-998.15782,1270,1707.044859
-988.247351,1081,1713.203206
-998.360521,651,1733.769915
-998.604067,862,1738.31674
-998.92557,891,1743.418617
-978.989378,1058,1749.395465
-998.612772,896,1754.257691
-992.448501,1148,1760.74276
-997.164728,966,1766.01317
-994.500063,1249,1773.098155
-999.536294,1709,1782.744606
-976.072238,1321,1795.93491
-997.082553,786,1801.01797
-998.017642,1172,1808.266341
-998.274186,513,1812.023379
-996.772366,1030,1819.048095
-998.864031,782,1823.878279
-990.258037,1235,1831.340044
-996.760202,998,1836.845324
-998.532476,759,1841.901054
-996.078866,750,1846.156518
-998.296541,756,1850.611099
-999.205308,1210,1863.036029
-1000.816948,2703,1878.555293
-996.264574,562,1882.033252
-995.86343,1028,1887.749186
-997.697753,840,1892.900975
-997.301685,1339,1900.622639
-998.210194,646,1904.159907
-994.215183,688,1907.94154
-998.301909,997,1913.935951
-998.906767,836,2074.356264
-995.212027,680,2078.268837
-999.535148,1207,2085.528222
-999.08164,646,2089.48105
-999.255237,1161,2096.025739
-997.887461,924,2101.643716
-997.278519,1740,2111.804957
-995.121785,946,2117.130731
-995.219024,931,2122.832204
-998.386114,1572,2132.195941
-997.680934,1441,2152.363029
-998.476052,965,2158.010935
-991.223836,1414,2166.422547
-994.601301,172,2167.423403
-995.193855,1035,2173.810978
-997.702495,838,2178.669171
-997.586431,663,2182.820482
-984.783079,918,2188.102642
-990.379601,997,2194.308374
-998.321769,895,2199.847818
-994.586264,468,2202.562669
-993.074693,972,2216.790181
-987.805553,1964,2228.543763
-998.135679,1375,2237.068233
-990.723571,636,2241.136437
-999.412703,1459,2250.139061
-995.077408,878,2255.353358
-986.168466,1213,2262.829623
-995.884625,1320,2271.070931
-981.634109,1288,2287.775052
-976.009582,700,2292.297915
-955.10367,1146,2299.327356
-994.466885,575,2302.781402
-997.600334,1146,2310.071749
-995.454257,854,2315.111297
-994.289472,787,2320.130748
-995.857634,1088,2326.704596
-989.618805,2279,2341.045146
-997.483051,1325,2354.119432
-998.606525,1192,2361.700864
-995.326528,700,2365.98155
-989.014484,951,2372.105325
-994.426738,1096,2378.942525
-991.453843,1514,2388.50194
-997.494519,605,2392.668648
-994.485922,192,2393.818352
-992.75285,804,2398.935981
-995.300823,860,2404.266663
-990.528041,1062,2410.994382
-996.592176,672,2418.526206
-998.252438,1244,2426.377918
-991.07153,851,2431.975937
-991.921587,1287,2440.015463
-997.352834,727,2444.379736
-992.090069,1101,2451.508071
-996.563235,615,2455.248607
-990.635452,623,2459.246886
-995.042685,744,2463.839169
-996.970815,550,2467.139822
-985.979314,1281,2475.455697
-999.075688,913,2511.84297
-982.664387,2369,2526.785363
-995.514909,1592,2536.843744
-988.29335,1069,2543.84787
-980.544004,2425,2559.219152
-988.669995,1130,2566.342787
-995.030696,1075,2581.831293
-997.763456,809,2586.786387
-997.881276,937,2592.826185
-989.066754,650,2596.823501
-997.332785,997,2603.40536
-997.625553,515,2606.609204
-997.874468,541,2610.358055
-998.784646,1155,2617.929768
-998.182115,558,2621.815751
-989.424914,1269,2629.897435
-997.722918,575,2633.420393
-998.276596,638,2637.310496
-997.916542,781,2642.571312
-992.514556,1222,2659.378437
-978.608239,1792,2670.976937
-996.518589,958,2677.481402
-990.404284,842,2683.30627
-995.453309,672,2687.464825
-998.711503,1013,2694.317173
-995.164734,568,2697.829072
-995.293353,554,2704.464838
-972.222214,1380,2715.254425
-992.185056,1085,2723.214694
-989.966503,1508,2739.612613
-999.144043,515,2742.974617
-998.242026,666,2747.273621
-986.42313,1373,2758.408973
-998.839708,667,2763.299894
-995.020813,1117,2770.672218
-995.909963,1629,2782.738534
-989.691895,651,2789.584607
-998.836404,973,2799.328922
-997.183956,655,2807.356123
-998.935891,741,2835.950464
-992.573348,874,2845.343489
-996.857857,659,2850.678446
-985.19052,2823,2872.452688
-998.731556,1492,2887.371537
-998.196032,803,2897.852676
-999.370175,896,2909.377557
-998.461049,755,2918.08463
-994.598413,819,2927.53317
-997.546451,2040,2964.391839
-997.876729,753,2970.393045
-997.351524,870,2977.041885
-995.400579,911,2983.584164
-998.884135,594,2987.477638
-991.473801,1470,2998.690893
-998.697181,713,3004.334525
-997.820823,1035,3011.775933
-992.637618,1105,3019.061452
-997.506821,675,3024.042275
-998.686684,677,3030.060331
-993.897819,1455,3049.438157
-995.258567,1459,3060.773278
-997.81474,471,3064.324344
-995.965361,883,3070.627776
-998.595603,1278,3079.825229
-998.913312,495,3085.408993
-999.52729,1073,3095.389509
-999.247529,1578,3110.163527
-987.769221,799,3127.273626
-999.141714,908,3227.661165
-999.141692,857,3241.266619
-987.384512,1616,3265.221126
-989.011588,1420,3280.804081
-1000.024383,1514,3294.222735
-958.787125,1563,3308.518348
-999.094799,633,3360.566063
-988.137245,746,3367.526393
-992.916625,803,3381.417192
-998.266964,2167,4522.595282
-997.027559,1265,4532.989129
-998.003712,486,4537.598524
-996.905751,885,4549.488977
-998.199851,1223,4564.430943
-981.410355,1810,4578.994135
-992.445199,1113,4587.740982
-984.552124,1509,4609.221338
-997.767812,829,4614.430155
-995.289543,820,4620.452967
-998.102211,831,4626.297312
-998.411931,874,4632.070105
-996.584992,779,4636.758879
-999.225688,649,4640.959708
-998.548559,790,4646.342765
-987.325719,1067,4655.077119
-992.811811,1329,4664.391772
-990.51256,807,4669.678898
-996.384022,724,4674.291387
-994.085431,828,4685.957493
-982.044956,1365,4695.022597
-998.561157,904,4700.952949
-990.175829,770,4706.105388
-999.089605,467,4710.079331
-999.085419,745,4715.145796
-991.072185,867,4721.176757
-994.106491,1074,4728.387117
-985.917648,1713,4741.114176
-994.040736,864,4748.086692
-998.111571,877,4753.883269
-994.409754,1022,4778.166812
-986.745549,1171,4785.244867
-987.926694,1657,4796.157538
-974.703585,1075,4804.189272
-999.508458,1964,4818.09116
-996.754386,1122,4826.244898
-958.34047,1675,4839.861183
-996.840166,442,4847.084152
-997.901805,653,4851.830262
-996.977779,1018,4859.672476
-998.888749,451,4863.218504
-991.502962,1057,4871.373902
-998.788199,749,4876.023418
-999.342876,855,4881.833607
-995.233669,1302,4891.157677
-986.906634,1037,4898.252091
-994.491689,744,4903.919868
-987.319348,1190,4920.772999
-998.059918,647,4926.254052
-994.475476,1271,4948.654364
-972.435487,1506,4960.222636
-994.665831,674,4964.90076
-995.648993,701,4969.642901
-994.482204,729,4974.368228
-984.715854,675,4979.552877
-998.765566,705,4984.837653
-996.57304,1030,4992.10054
-998.266245,363,4994.443469
-979.401686,883,5000.844766
-998.613863,681,5005.364919
-969.819589,1706,5021.911601
-991.738942,848,5026.961112
-995.577936,989,5033.010852
-994.143956,665,5038.100085
-995.050435,883,5044.575031
-990.712028,799,5050.265532
-990.267983,1503,5059.975036
-999.34069,1269,5068.439562
-992.080732,1045,5076.124655
-998.75915,983,5082.531757
