#{"t_start": 1775157539.153771, "env_id": "AstroExploration-v0"}
r,l,t
-34.532548,836,1102.350065
-57.106027,638,1105.510211
-58.936618,677,1133.361854
-33.956316,1180,1140.039731
-58.781345,599,1143.382556
-55.256125,695,1147.203703
-58.712569,993,1152.328361
-59.174859,604,1155.455832
-57.32996,1329,1183.999777
-27.824052,875,1190.192466
-71.27451,686,1193.983852
-72.626446,1395,1201.691393
-72.677836,796,1206.276582
-50.321655,1095,1241.657624
-51.145199,1087,1247.156422
-30.106989,1152,1253.276591
-68.200377,595,1256.233968
-14.837361,1455,1276.723299
-78.375419,705,1280.155556
-67.217474,853,1284.210871
-69.594418,972,1288.907732
-70.326427,752,1292.777769
-58.782519,878,1297.519251
-37.493627,646,1300.239795
-79.474654,945,1311.079409
-76.649874,501,1313.196147
-27.680166,1615,1321.458518
-58.046427,735,1324.638702
-51.169358,1224,1330.589107
-76.693511,702,1337.61511
-47.899928,791,1342.042174
-7.913556,723,1345.566615
-25.691066,865,1349.342245
-29.732697,1371,1355.956539
-64.330493,568,1358.365458
70.874725,1458,1377.802621
-25.813547,942,1381.936218
-48.500939,692,1385.893153
-62.20226,1302,1391.438754
3.143182,851,1404.641433
-72.096713,902,1410.400504
-72.057432,887,1415.254043
-57.556842,940,1420.763235
-68.92548,1004,1426.045716
-34.091565,1831,1450.772973
-56.973152,943,1455.38085
-24.092033,662,1458.260239
-71.848182,967,1462.910266
-66.568853,737,1467.314178
-71.749939,1119,1488.813488
-41.293363,735,1492.488962
-77.82847,940,1497.059107
-69.253619,668,1499.952716
-75.527935,657,1502.828841
-76.244712,1260,1508.441991
-80.246709,1607,1523.845895
-64.054552,653,1526.988181
-67.817187,702,1530.013713
-65.753297,660,1532.905066
-72.167016,1132,1537.954698
-65.969093,1610,1555.027225
-59.232517,913,1561.30058
-45.19339,996,1565.607051
-56.343121,602,1568.816131
-46.838218,656,1571.773335
-51.353109,907,1575.960034
-52.499795,1239,1591.136808
16.851179,1553,1598.1114
-42.046176,1274,1604.280759
-42.779163,922,1609.384681
-70.540574,989,1622.517047
-67.095211,949,1627.310441
-79.639218,880,1631.185098
-72.560745,797,1634.720974
-78.994975,710,1637.863902
-18.118142,895,1647.112622
