episode,reward,episode_length
1,-24.215999602626752,642
2,60.43681873374496,588
3,-69.50101749497495,528
4,31.162553886527036,663
5,89.95001214006442,834
6,-67.27116153514946,534
7,169.78210708679964,851
8,137.9011277166323,734
9,216.49605057757677,897
10,70.16232082046658,646
11,-87.02218032712673,525
12,131.57504014746615,817
13,57.28831804708561,568
14,25.92579930775696,685
15,-22.929916432860196,519
16,9.041656424802113,734
17,79.64313613256067,627
18,221.5614018960992,867
19,38.80833805246192,534
20,177.1061455738248,706
21,-24.65425452277219,489
22,138.62396536647992,677
23,-69.25978841287181,483
24,-18.394838836759334,588
25,155.9270781277089,629
26,351.1682864790131,966
27,58.32924001508725,611
28,26.28184950458801,608
29,116.49291284526913,763
30,-53.379272008991386,499
31,117.65669526608707,760
32,177.45101031399997,739
33,-30.199910195257516,529
34,183.42315759584466,649
35,191.26250255639408,911
36,-59.77654040722883,461
37,117.71926580029532,733
38,-78.56965146438966,478
39,-51.7717425820417,449
40,52.92989812445046,556
41,649.8676114574569,1346
42,69.11605487237075,685
43,86.42238262908506,730
44,447.7916369084048,1050
45,221.10996924238603,855
46,-80.84842608879426,502
47,338.1584243528873,896
48,110.6055042076054,611
49,72.77823727091217,706
50,148.69418364065666,745
51,-98.77417978522425,439
52,88.23923958553317,675
53,-97.90133405274575,465
54,-61.16243730277281,500
55,7.389682042588845,556
56,145.89728237873499,716
57,17.056830616400816,562
58,-18.7911922881961,510
59,-51.587666033499836,484
60,95.07706263655575,645
61,25.832561551328382,595
62,-66.98365261060937,505
63,-90.04700428036786,473
64,-8.519578990459507,613
65,-86.88546764300602,490
66,-74.36749416162945,458
67,-63.4984973422474,500
68,45.77089256947578,486
69,-73.16895146757948,411
70,-52.60203898920683,436
71,-78.94818108851598,460
72,293.9410294940034,692
73,-72.94225778743184,495
74,-49.552371500197125,505
75,-58.84978639558254,438
76,40.78423207934942,544
77,-68.85027433326167,450
78,-72.76548917378447,438
79,267.4259069582105,919
80,-59.51010431247235,430
